# ra,dec,g_cmodel_mag,g_cmodel_magsigma,r_cmodel_mag,r_cmodel_magsigma,i_cmodel_mag,i_cmodel_magsigma,g_psfflux_mag,g_psfflux_magsigma,r_psfflux_mag,r_psfflux_magsigma,i_psfflux_mag,i_psfflux_magsigma,object_id
224.1488667438405,0.19742970859581785,19.595768,0.000995462644,19.6796436,0.000960773963,19.5510178,0.000733290857,19.5946751,0.000972850074,19.6764812,0.000895036967,19.5523472,0.000727879291,42309486609722619
224.97967904061386,-1.8023421797514378,19.2502537,0.000911975454,19.1327744,0.000954764313,18.9089737,0.000754617737,19.2789497,0.000896506768,19.1610107,0.000946869957,18.9668751,0.000761607662,40176455526671855
236.4517562480454,43.3485339052015,19.6038685,0.000678217504,19.3553276,0.000735590467,19.1707611,0.000609305396,19.6379642,0.000614605087,19.4172535,0.000742264499,19.354847,0.000634048251,70391013583125208
330.42627444953484,-0.4162928947251094,20.6989193,0.00246701855,20.5864143,0.0025096829,20.292408,0.0014068248,20.6919384,0.0022888286,20.5794868,0.00243877177,20.2955704,0.00139633263,41557717009041922
330.55559648709516,0.7451255090784951,nan,nan,19.7353401,0.00248195766,19.5115051,0.00106764073,nan,nan,19.7335415,0.00235879095,19.5104961,0.00106001121,42626296282371696
332.7471538172662,-1.0599585983564965,21.1149597,0.00279743737,20.688591,0.00236863806,20.5191727,0.00185687502,21.1203156,0.0027226815,20.6912842,0.00234033517,20.5264015,0.00184299075,41566908239084787
337.84635512381897,-0.7602475279359199,19.8409882,0.00123262138,19.6154976,0.00100607402,19.5172653,0.000910336152,19.8356266,0.00114790711,19.6183949,0.000968220527,19.5193348,0.000906164816,41579698651694479
347.5017000272992,-1.1033191224461674,18.1091385,0.000478807633,17.8378258,0.000432083645,nan,nan,18.1233139,0.000481906609,17.8584099,0.000430357089,17.8630428,0.000755338988,41610888704187131
348.5577790505367,0.40982791687710096,19.9728374,0.00111348659,19.8418407,0.00137342873,19.6390228,0.000792338629,19.9750843,0.0010824952,19.839983,0.00123997906,19.6431847,0.00078880199,42678926811622976
349.42784961871,1.240349156648284,20.484211,0.00131748582,20.2850304,0.00128557195,19.8402519,0.000885965885,20.560833,0.00133095786,20.3971329,0.00128715881,19.997488,0.000906146946,42683758649829387
353.99519724224746,-0.34495990197731813,20.70854,0.00205264171,20.2550087,0.0012183974,20.1794319,0.00112594874,20.7001896,0.00182774384,20.2593803,0.00120378193,20.1827087,0.00111980154,41628085753249074
355.29169690185546,-0.6997529097215293,20.9323349,0.00226312457,19.8153172,0.0014208958,19.5817928,0.000972772832,20.9304161,0.002135352,19.8238468,0.00141077512,19.6007633,0.000967079308,41632612648776102
357.8605571318056,-0.9270883869196342,20.0344944,0.00185424055,19.8465919,0.00127016066,19.8325253,0.0010703078,20.0624733,0.00171126716,19.9029026,0.00127459387,19.9353104,0.00108409568,41641816763689143
3.9032889494714684,0.6325973521449159,20.6421223,0.00255034305,20.2890148,0.00176329177,20.2335854,0.00477548921,20.6440964,0.00254252739,20.292141,0.00175887125,20.234539,0.00474238768,41659271510755690
6.0127560422491255,-0.6522554347154347,19.6065254,0.00205217069,19.6278496,0.00124275102,,,19.6098099,0.00203907816,19.6293621,0.00123283337,,,40594536233191753
8.727208078944255,0.8013996249012327,19.935091,0.00169996929,19.9488297,0.00129583164,,,19.982872,0.00172794436,20.0196152,0.00130929169,,,41672195067367410
20.7309205427452,1.0542920116009116,21.6009579,0.0028950891,20.3713436,0.00144071481,,,21.600399,0.00283438759,20.3674374,0.00142824242,,,41707250590418583
30.676589411226857,1.0831100266448292,19.8784847,0.00108018832,19.4708271,0.000893193763,,,19.8770103,0.00102884811,19.4735126,0.000886832946,,,41738311793922652
33.70744297622503,-1.190717353812555,19.8213921,0.00119891285,19.2896233,0.000881849148,18.6887474,0.00124622381,19.8208599,0.0011771454,19.2886658,0.000880864507,18.686636,0.00123671931,40678365404875364
34.044028687362946,0.09401340888565382,18.840004,0.000597003032,18.5759277,0.000512099592,,,18.8399429,0.000522607239,18.6004829,0.000512593426,,,41746811534199481
139.83876794965326,1.8040218852154286,19.3508873,0.000989532797,19.2519684,0.000987209962,19.4679489,0.000746138277,19.3613567,0.000958842691,19.2571144,0.000908518385,19.4821606,0.000744430523,43127802433655942
139.9253780825301,3.189985193528951,19.2357559,0.000868034083,19.0294914,0.000955523865,18.9555492,0.00045418588,19.235075,0.00084614486,19.0267773,0.000849131786,18.959053,0.000450797612,44192125394384314
145.10907926589198,-0.025473771404691106,20.0701542,0.00177412084,19.7335358,0.00144316966,19.3923569,0.000627593545,20.0615921,0.00162919925,19.7287598,0.00131037226,19.3949642,0.000624232984,41007969785110875
152.00897736449744,1.4752890160042085,19.2588806,0.00108537567,19.028368,0.000741629454,18.9923992,0.000562052592,19.2600594,0.00100387307,19.0273132,0.000721969176,18.9935875,0.000557987485,42099097636727238
170.97062611938327,-1.9885624528344525,19.8317451,0.00159003248,19.7405243,0.00187762291,,,19.8333168,0.00159081491,19.739521,0.00186022685,,,40018533874153281
172.30195752618246,-1.8463240279331257,19.8107052,0.00127300841,19.6708565,0.00132786576,,,19.8174667,0.00127801823,19.6721916,0.00131768931,,,40022936215634196
172.54909886706554,1.4621628231281174,18.9559364,0.000952895614,18.8952217,0.000837319181,,,18.9493847,0.000953445793,18.8943863,0.00083085784,,,42155310168687176
174.0773680134545,-2.479018839410026,19.0355797,0.00164306699,18.887434,0.00174632855,18.6942329,0.00138139597,19.1294594,0.00166932319,18.9697914,0.00173565466,19.0499191,0.00148247986,40027183938289279
174.24995948211637,-0.9214809678558437,19.7072868,0.00117908732,19.5712872,0.00115516689,19.2958908,0.000803515373,19.7007809,0.00113568653,19.5743885,0.00106713607,19.2946854,0.00079932902,41096321557366088
180.82484968446448,2.202696135824628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,43251506081705568
181.60258112138575,0.20164812814005306,18.8329201,0.00071640755,18.8659325,0.000632738636,18.8930016,0.000463879289,18.8468475,0.000699113007,18.8870068,0.0006321455,18.9174919,0.000463784003,42187028502186921
182.09971604882338,-0.8961589752450614,19.3581867,0.000758384995,19.0306892,0.000554420461,19.150753,0.000561141409,19.3568649,0.000732803601,19.0396271,0.00055066112,19.1529655,0.000557654072,41118036912013603
185.69506736625831,2.180894161136281,18.4815712,0.00133408536,18.4146461,0.00118200865,18.2732315,0.000912861316,18.4756527,0.00124032539,18.4152908,0.00115497783,18.2694435,0.000905260851,43264287904378528
192.0979253237249,5.228962344652576,,,18.7270279,0.00127174519,,,,,18.7291832,0.00126431417,,,45410259723890043
198.45614599522997,1.3475560078210205,18.5705643,0.000639356091,18.4666824,0.000662725186,,,18.5702324,0.000630586059,18.4618187,0.000657951343,,,42235020466740521
206.14520386052646,-1.6549783881186684,18.8224697,0.000994952279,18.7077827,0.000787559256,18.6336479,0.000651144714,18.8800259,0.00100692257,18.7327042,0.00075115927,18.7113953,0.000660364982,40124370458271498
207.62130467910652,-0.9479978296124378,21.2453861,0.00250369171,20.6177483,0.00173119712,20.0245399,0.00090829609,21.2451324,0.00246493355,20.6201172,0.00170236686,20.0233765,0.000902180094,41192528824790574
216.3786835745338,44.75716011174043,19.4695091,0.0021589729,19.0768547,0.00150401797,nan,nan,19.4663773,0.00212417822,19.082756,0.00148020114,27.3117504,1.31831086,71116966135336815
220.63190935432203,0.7277422100665644,20.5611439,0.00227726274,20.2399025,0.00167492079,20.1744099,0.00121117826,20.5740433,0.00214697584,20.2609844,0.00165595103,20.2026138,0.00121032901,42301115718461625
221.0939981256033,4.103884392014939,,,,,18.3660126,0.000957473007,,,,,18.4167175,0.000965492625,44434451744174419
221.60627316196005,0.8749224435036436,19.6039333,0.000925493834,19.2593422,0.00092482398,19.2782135,0.000634692144,19.6061821,0.000861729903,19.254446,0.000906783156,19.2812977,0.000630234135,42305792937844817
222.56223359058797,44.60300122324781,20.6782341,0.00339946942,20.7224922,0.0030505457,20.4584846,0.00405105902,20.6669731,0.00319402362,20.7203636,0.00296465657,20.4568081,0.00402070256,70360119883348928
224.66547315116267,4.438364676041207,,,,,19.4689312,0.00210481626,,,,,19.4837799,0.0020948695,44442844110269722
225.65033594917847,43.94657908067932,19.2026958,0.000980509329,18.9591484,0.000880622247,18.9307938,0.000695161056,19.2093296,0.000915193814,18.9624252,0.000753575412,18.9502831,0.000694319315,70369311113379942
231.19011985959654,44.16376505198733,19.9886742,0.00125389709,19.181673,0.000780795759,18.7925301,0.000551642093,20.5580864,0.00149578881,19.5332336,0.00084937067,19.6481819,0.000712401234,70382926159696137
242.3691730850116,43.95524836662945,19.0463829,0.000844911032,18.8251324,0.000766492041,18.7087727,0.000386385887,19.0458412,0.000765650067,18.8212509,0.000711495348,18.7173595,0.000385003601,70404358046519903
341.7061604202998,-1.1088660137751596,19.413147,0.00123933051,19.2859268,0.00125937024,19.0720596,0.000628765265,19.4136848,0.00108509022,19.2913361,0.00120798533,19.0748215,0.000627448084,41593296518148498
344.71612819773406,0.7435934651862847,19.69631,0.00157254026,19.4736309,0.00129136234,19.35252,0.000725158956,19.6944695,0.00145750819,19.4723396,0.00124713941,19.35606,0.000719293021,42670826503300642
345.2767097690925,-0.3852567753838453,19.6198997,0.00118099467,19.6035194,0.001134997,19.3683491,0.000715938397,19.6221275,0.00108810537,19.6096268,0.00111237785,19.3723698,0.000711650122,41601697474177599
345.3632571560195,1.0996964912015619,20.1311207,0.00135953457,19.9344501,0.00129411381,19.4975681,0.000861169712,20.1323433,0.00125382259,19.9459476,0.00127552205,19.5188999,0.000860077562,42670285337427384
350.7264192835906,-0.3061558690666127,19.585247,0.000901771651,19.6110439,0.000843983027,19.4510517,0.000883720233,19.6348152,0.000914345263,19.6630039,0.000854282815,19.5080204,0.000889254326,41619564538133880
351.4435806900965,-1.1176047101888789,20.3370266,0.00203884742,20.0908985,0.00306837633,20.4380665,0.0024270264,20.5253448,0.00210719253,20.3290138,0.0031918746,20.6107807,0.00248951884,41618997602441745
352.0474204510791,0.6430267364196849,20.6576118,0.00174298987,20.5151482,0.00153080968,20.0596886,0.00110865163,20.6647472,0.00171877351,20.5207901,0.00152250461,20.0778294,0.00110709399,42692812440896250
358.94577061998666,-0.31576257116219386,20.3052826,0.00159740576,20.1408539,0.00119809411,19.9749947,0.000985883526,20.3045712,0.00148477941,20.1413517,0.00117388053,19.9752541,0.000978859025,41641005014874230
359.2901876585845,0.7740763500232557,20.0593777,0.00175167341,19.938776,0.00152226188,19.7966385,0.000989717199,20.0735607,0.00161709404,19.960207,0.00149765867,19.8133354,0.000985177932,41646219105167866
4.080126838941323,0.4169259138461894,20.4751358,0.00244066119,20.3293915,0.00188357127,,,20.479023,0.0024192261,20.33255,0.00186981459,,,41659129776837870
6.874343904119884,0.09687888629124172,20.4710331,0.00199310831,20.2636738,0.00167111924,,,20.4698772,0.00198448985,20.2626991,0.0016577394,,,41668059013857513
7.322133031157229,-0.4280590968580441,19.4744987,0.00133343658,19.3918896,0.0010839816,,,19.478178,0.00133358676,19.3889771,0.00107566151,,,40598942869633879
21.371168446708914,0.03631189801321717,20.8823967,0.00172821118,20.6255207,0.00154635368,20.681324,0.00451481389,20.8883247,0.00170404476,20.6388092,0.00154160883,20.6972961,0.00450132601,41706812503776515
22.41929120296542,-0.6796186655735731,19.9307747,0.00184854981,19.7284622,0.00190468482,,,19.940033,0.001810716,19.732975,0.00189552398,,,40642777305860821
31.124338762491433,-0.6784270400086034,19.133461,0.000798823254,19.0902939,0.000820415153,nan,nan,19.142519,0.000712750072,19.1316853,0.000825699593,nan,nan,40669303023886081
32.600223785243514,-0.7537231819312815,19.1875687,0.000811616075,18.9895573,0.000771514839,nan,nan,19.1881638,0.000764351047,18.9862041,0.000765952631,nan,nan,40673701070394290
34.77285039651301,-0.8910842342210301,20.8651104,0.00160951598,20.3763542,0.00126993912,20.190876,0.00376174948,20.8548012,0.00158413639,20.3704338,0.00126748672,20.1752281,0.00374328904,40677545066123418
36.73038228278017,1.1170018394880283,20.8537655,0.00199708575,20.8431206,0.00255565811,,,20.8784847,0.00198983215,20.8942528,0.00256362534,,,41755903979970140
37.2071196812116,-0.7640173248707844,20.45327,0.0017589652,20.4281731,0.00138303509,,,20.4516411,0.00140914321,20.4385548,0.0013761702,,,40686757770977124
131.2398217409734,0.6574778759829849,18.3963623,0.000417286123,18.2885208,0.000494465057,18.1095505,0.000366137974,18.3950214,0.000404118298,18.2850342,0.000460900366,18.1101799,0.000363794592,42037507805692560
132.52524781894354,-0.17400612346758582,19.4936924,0.000693066686,19.279026,0.000698987045,19.2789574,0.000671333051,19.5036774,0.000685596315,19.2922592,0.000684643455,19.3076134,0.000671531074,40967833315729159
135.66763156123952,3.1976229245532566,19.792942,0.000979527482,19.2835388,0.000858632091,18.9962387,0.000531597005,19.7971783,0.000908405054,19.2864647,0.000733192894,19.0131073,0.000528704433,44178656376942419
136.58428061929226,-0.5043733761367983,20.9373684,0.00176643464,20.7069664,0.00192991423,nan,nan,20.9466972,0.0017575121,20.7143002,0.00190806272,20.6936722,0.0017591361,40981293743242809
140.14796328688774,-0.8415226323206273,19.1328716,0.000783447351,18.9612465,0.000847538933,18.9333286,0.00047105283,19.1347084,0.000768268772,18.9633865,0.000816760003,18.9374084,0.000467928388,40995166487604408
142.13219518458237,4.195838814025568,19.6783619,0.00270612771,nan,nan,19.1480598,0.00136183796,19.6740131,0.00214209966,nan,nan,19.1485138,0.00135183986,44201497013009138
143.4050593366091,4.579517987270997,,,,,,,,,,,,,45264836426207841
143.90057554158682,-0.8953736280745127,20.8047028,0.00162345357,20.3307018,0.00159157452,20.1361427,0.00101987738,20.8072796,0.00156303856,20.3285046,0.00140523014,20.1371918,0.00101364346,41003412824816274
149.48183804138532,-0.3409854926631214,20.4347553,0.00193126732,19.3095226,0.000781366951,19.2414284,0.000523208699,20.4342537,0.00183329231,19.3160973,0.000768200669,19.2407761,0.000520447327,41021292773665495
151.37493363685772,-0.6979696688887903,20.0904694,0.00177869189,19.9493351,0.00150193728,19.458046,0.000740883115,20.128809,0.00172777008,20.0423222,0.00150047604,19.5942707,0.000761239324,41025407352335390
151.77530104236547,1.1935521688005242,20.339653,0.00198238669,20.2240295,0.00160616275,19.9341583,0.00137900689,20.3358517,0.00181799824,20.2217178,0.00155472185,19.9340992,0.00136957958,42093728927610897
171.4053055157393,-1.2842941487930961,18.0998573,0.000461073214,17.9895592,0.000392414164,,,18.1038647,0.000461975462,17.9904861,0.000389495603,,,41087379435441198
171.6087227612961,-1.8372982332225276,19.3471889,0.000928369293,19.0443401,0.000897350314,,,19.3534946,0.000930454116,19.047596,0.00089067762,,,40017988413308709
181.61511673246846,0.39316195995051856,19.4513702,0.000660059508,18.566143,0.00051344774,nan,nan,19.455164,0.000657391152,18.5883904,0.000515841355,18.4122963,0.000480654038,42187032797153673
198.27397468612995,1.9908203516879681,19.3128052,0.00196610461,19.3133011,0.00158738077,,,19.3143406,0.00195152487,19.3129539,0.00157818384,,,43299055664638563
203.91651516170572,-1.5707949085202564,,,18.6357079,0.000666275446,18.7155972,0.00121207489,,,18.639698,0.000651247217,18.7224045,0.00120483572,40115028904394126
204.36467736965338,43.21614059584796,18.8638802,0.00180673751,18.5926208,0.000638711266,,,18.8647518,0.00179918099,18.5920067,0.000633290678,,,70320365666065033
206.38019094380473,43.13449071534409,19.159338,0.00161815959,19.0182533,0.000741039985,,,19.1583748,0.00161677902,19.019083,0.000735208159,,,69542770427054512
210.70033256078057,1.7761278197868973,20.2131615,0.00209575752,18.6329231,0.000926964451,nan,nan,20.2136669,0.00205774396,18.6417961,0.000920532679,18.3846512,0.000921199564,43339320983049711
213.7736625019994,44.80218811391642,17.983263,0.00101210701,17.8634987,0.000887528528,nan,nan,17.9834061,0.000992479967,17.8656425,0.000881651998,nan,nan,71112842966740134
214.7926064152144,43.933643818368445,19.1579895,0.000816966582,19.0517883,0.000682197569,18.8801899,0.000860457425,19.1710587,0.000804199721,19.0682411,0.000677040545,18.9029961,0.000860443979,70347733197679300
217.84492714132767,-1.1488969776341842,20.8100128,0.00187301217,20.5075645,0.00153575116,20.4015274,0.00139718538,20.8088169,0.00181239448,20.506424,0.00150292891,20.4018383,0.0013882434,41223448294354910
220.61803658965414,-1.6051007539911375,19.3600521,0.00112098665,19.232254,0.00104253425,19.1017456,0.0006475189,19.3610382,0.000991463312,19.2383842,0.000978890457,19.1189003,0.000646228087,40163265682114006
225.55271489567255,43.0047501371244,20.3308487,0.00137711025,20.3240833,0.00127644872,20.0952873,0.000886368041,20.337429,0.00133030512,20.3305473,0.00123855227,20.1021042,0.000882467604,69581661355928502
226.32701070115732,2.448193635885815,19.7696075,0.00234111072,,,nan,nan,19.7877769,0.00233752164,,,nan,nan,43382764577243369
231.16161372777748,41.92863460673221,,,,,18.1048813,0.00088215986,,,,,18.1046829,0.000875633792,69594967164593944
237.14798236542538,43.55258386423481,19.6280003,0.000813792169,19.4499474,0.000796102569,19.3046532,0.000587354763,19.6415634,0.000721674762,19.4727402,0.000780004833,19.341053,0.000588910771,70396103119372840
241.2853801274572,44.716558611756895,19.3648911,0.00194588839,19.3735199,0.00201538205,19.2887039,0.00133213541,19.3697128,0.00171908981,19.3747177,0.00183138356,19.2826347,0.00131553505,71169738398530446
249.08365971206422,42.587098923667924,19.5578651,0.000830646604,18.9254894,0.000719837321,19.0936298,0.000551817531,19.5595474,0.00077103771,18.9280853,0.000687008665,19.1064053,0.000549723336,69634566763082381
333.64171266482856,-0.975738826576628,20.7387848,0.00191416056,20.5894604,0.00300793187,20.1855621,0.00207736995,20.752636,0.00190935051,20.5887318,0.00291171321,20.1894569,0.00206901459,41566225339274351
340.7590987926846,0.29914239095523354,19.9482956,0.00115153298,19.8733444,0.00127728796,19.8127518,0.000949907,19.9463749,0.00114127237,19.871809,0.00127527863,19.817318,0.000950230868,42657211456975946
342.09554501192156,-0.16357635678640411,19.7191505,0.00107106171,19.4568634,0.000905953348,19.3910389,0.000612451055,19.7237606,0.000985861407,19.4574547,0.000893685734,19.3950214,0.000608763599,41593043115079972
349.92259466214205,-0.5241050398268768,19.8312321,0.00128976582,19.7583942,0.00114040403,19.5035019,0.000824101502,19.8248367,0.00127253507,19.755846,0.00112634385,19.5051861,0.000820310321,41614612440837012
351.2189589993877,-0.0876009625420546,19.7758446,0.00114303781,19.6606331,0.0011577385,19.5880375,0.0009125949,19.7654762,0.00113195728,19.6584053,0.00114671118,19.5851707,0.0009064771,41619160811199421
353.1092677552171,-0.3854593149583515,20.8430061,0.00197176589,20.5122051,0.0018159257,20.5361214,0.00162454217,20.8203754,0.00190410146,20.5206642,0.00179072889,20.543047,0.00161612418,41623275389874512
358.58923409015927,1.2288265707393848,19.9741611,0.00118381809,19.3586388,0.000837441767,19.1621017,0.000537129643,19.9733295,0.0011266137,19.3603783,0.000816036598,19.1676407,0.000533672748,42710009489939284
0.22509809054789617,0.9175186656324904,20.2171345,0.00126928033,19.9181538,0.00103119435,19.8373947,0.00120468799,20.2150745,0.0012001486,19.9188519,0.0010070313,19.8377113,0.00119679957,41645536205367384
1.4437057741594705,-0.40387755119967733,19.7838745,0.00111082313,19.6790123,0.00103737321,19.4336281,0.000712243025,19.7845726,0.00104226195,19.6734619,0.0010039818,19.4371033,0.000707089086,40581350683599567
17.160501677654487,-1.1909991258263888,20.154808,0.00305348658,19.6716213,0.00197286578,nan,nan,20.1546249,0.0029968156,19.6756687,0.00196223264,nan,nan,40630124332189305
32.844062358108914,-0.16818427608300338,20.5005875,0.0015574299,20.3094559,0.0013137951,,,20.4985695,0.00132644712,20.3200779,0.00130705733,,,40673576516345857
33.1380458698825,-1.1922394928144082,19.8569126,0.0013440781,19.5321522,0.00110033131,19.660162,0.00288780848,19.863266,0.0013445972,19.5414715,0.0011029077,19.6665726,0.00287601328,40673280163595404
33.3889259814572,0.5085795748152595,20.1003494,0.00168358826,19.5537758,0.00105963892,,,20.0870533,0.00156147103,19.5565491,0.00105478032,,,41747369879948051
35.93671329690497,0.6804880030664552,20.4739532,0.00138472987,20.1478806,0.00116844475,,,20.4722233,0.00131935661,20.1482506,0.00115804654,,,41750947587709918
37.17118024581475,0.513755765513586,18.1622429,0.000516408414,18.3436718,0.000995798619,,,18.1680145,0.000513411185,18.3853073,0.000614873075,,,41755478778207251
38.551430207245545,0.6674767133024458,20.9002876,0.00183719094,20.3551407,0.00151813403,,,20.8856182,0.00172292383,20.3557968,0.00150649587,,,41760018558636830
141.9293022623078,4.154383584274395,19.9200058,0.00203328952,19.4205475,0.00240091421,19.1543217,0.00105712528,19.9142914,0.00187987182,19.4221039,0.00208383077,19.1550026,0.00104924629,44196132598864407
148.18652961814146,2.7684979628107205,20.6338997,0.0037920014,20.3701515,0.00335156289,19.8670025,0.00156853755,20.636549,0.00375892106,20.3805637,0.003323104,19.8766518,0.00156139035,43154624504400559
150.14064389607285,4.145614389277239,18.39328,0.00107006147,18.2978134,0.00104159582,18.3652306,0.00056885113,18.4052773,0.00106808543,18.3014488,0.0010237731,18.3717556,0.000565666473,44223070633742096
150.61241494113452,3.51104275859738,19.3329201,0.00123015686,19.1937218,0.00106291659,19.164608,0.000680449186,19.3421192,0.00122891052,19.2055645,0.00105017098,19.1789742,0.000678357144,44222645431983911
150.71018831744422,0.8221049636538906,19.8020458,0.00106452673,19.7854252,0.0010883155,19.6712914,0.000718395924,19.8051357,0.00103147107,19.7848892,0.00103832188,19.6782303,0.000714771915,42094544971397933
168.33308591533938,1.0858246784758527,19.0394878,0.000714761729,18.9710903,0.000701495912,,,19.0476971,0.000717182527,18.9702759,0.000696566771,,,42147467558404107
171.839141425114,-2.223710211043815,19.3968906,0.00157881866,19.2187424,0.00126642943,,,19.409399,0.0015850811,19.2266102,0.00125910353,,,40023339942553723
173.72303784041208,1.6631238925070662,19.8338547,0.00172256795,19.4909267,0.00173577003,19.7210007,0.00148546835,19.8293247,0.00163645751,19.4813538,0.00142208044,19.7378559,0.00148311106,43229228086350660
185.4793587751816,1.2116623049238047,18.6124477,0.000633361691,18.4685192,0.000639388687,18.5892601,0.000486087112,18.6141548,0.000617162848,18.4763489,0.000630602066,18.6013641,0.000483963086,42195163170229333
187.85296213091624,0.7886792840652256,19.5415268,0.000941939245,19.1848793,0.000902101747,18.9146671,0.000489528116,19.5411758,0.000914681412,19.1806259,0.000859239954,18.9146214,0.000484717137,42204496134174410
188.20531672968042,1.7498534465863231,19.8842373,0.00221311371,19.6879616,0.00126771082,19.6379147,0.00137559266,19.8896065,0.00206113001,19.6918755,0.00117653259,19.6577473,0.00137936184,43273483429379385
