CSSRA,CSSDec,objID,raMean,decMean,raMeanErr,decMeanErr,qualityFlag,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagNpt,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagNpt,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagNpt,rMeanKronMag,rMeanKronMagErr,nDetections,ng,nr,ni,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,primaryDetection,bestDetection
310.2433167,0.124889,108153102432850279,310.24329587,0.12486494,0.0379199981689453,0.100220002233982,52,20.5244007110596,0.0187030006200075,15,20.1541004180908,0.0130629995837808,16,19.9939994812012,0.0209580007940531,14,20.2966003417969,0.0132440002635121,67,16,20,16,16892216,0.999589025974274,115000,0.99917197227478,115000,0.999870002269745,1,1
314.0647888,0.129491,108153140648565819,314.06481131,0.12947581,0.00430000014603138,0.00215999991632998,52,18.4902000427246,0.0103989997878671,10,18.4626007080078,0.00585599988698959,11,18.4981994628906,0.00558899994939566,21,18.5578002929688,0.00570200011134148,66,11,12,22,115000,0.99967098236084,115000,0.99931800365448,115000,0.999634981155396,1,1
314.2593994,0.131767,108153142593778533,314.25939394,0.13175388,0.00522999977692962,0.00328999990597367,52,18.9971008300781,0.0099729998037219,9,18.794900894165,0.00806699972599745,9,18.7350997924805,0.0056520001962781,26,18.8146991729736,0.00849699974060059,73,11,12,30,115000,0.999859988689423,115000,0.999571979045868,115000,0.999269008636475,1,1
322.0456543,0.131506,108153220455328235,322.04556734,0.13150596,0.0083600003272295,0.0145199997350574,52,19.7056007385254,0.0149069996550679,7,19.4813995361328,0.0113439997658134,8,19.4302997589111,0.0110189998522401,19,19.5995006561279,0.0179650001227856,52,8,8,20,115000,0.999607026576996,115000,0.999770998954773,115000,0.999844014644623,1,1
326.5747986,0.126107,108153265747711722,326.57477107,0.12607179,0.0123800002038479,0.0138600002974272,52,21.1690998077393,0.0297929998487234,10,20.8374996185303,0.0251599997282028,12,20.7026996612549,0.0211830008774996,15,20.9705009460449,0.0239930003881454,55,11,12,19,115000,0.999661028385162,115000,0.999311983585358,115000,0.999705016613007,1,1
330.8843384,0.130595,108153308843557098,330.88439394,0.13056681,0.00390999997034669,0.0042200000025332,52,19.6292991638184,0.00913999974727631,14,19.4855003356934,0.00728400005027652,18,19.4559993743896,0.00662699993699789,35,19.5795993804932,0.0115080000832677,88,14,19,37,115000,0.999628007411957,115000,0.999661028385162,115000,0.99965500831604,1,1
334.9411011,0.125171,108153349411570606,334.94112801,0.12516566,0.0134699996560812,0.0172799993306398,52,20.8890991210938,0.0247520003467798,10,20.6084995269775,0.0461560003459454,9,20.4745998382568,0.0196560006588697,26,20.7856006622314,0.0540059991180897,55,10,11,26,115000,0.999553978443146,115000,0.999422013759613,115000,0.999502003192902,1,1
351.9094849,0.127694,108153519094723721,351.90950727,0.12766832,0.00535000022500753,0.00334999989718199,52,19.6676998138428,0.0107389995828271,12,19.4671001434326,0.00806399993598461,12,19.3430004119873,0.00796699989587069,23,19.6025009155273,0.0204220004379749,71,13,13,23,115000,0.999691009521484,115000,0.999680995941162,115000,0.999502003192902,1,1
358.0606079,0.126129,108153580605561826,358.06059948,0.1261248,0.00465000001713634,0.00454000011086464,52,20.0955009460449,0.0236430000513792,9,19.6364994049072,0.00843099970370531,22,19.5792007446289,0.0076299998909235,25,19.7182998657227,0.015107000246644,80,10,22,26,115000,0.999552011489868,115000,0.999360978603363,115000,0.999486982822418,1,1
41.0673676,0.134473,108160410673391710,41.06737494,0.13445401,0.00658999988809228,0.00517999986186624,52,19.8631992340088,0.0158050004392862,9,19.7530994415283,0.00883099995553494,13,19.6989994049072,0.010402999818325,16,19.849100112915,0.0276309996843338,54,9,14,17,115000,0.999692022800446,115000,0.999725997447968,115000,0.999475002288818,1,1
