# object_id,ra,dec,patch_s,tract
41557708419130488,330.39623431212874,-0.6846886049778056,"4,4",9449
41557725598996352,330.30734169457,-0.01449354505101445,"4,8",9449
41557837268138560,330.144767254154,-1.1469771044692338,"5,2",9449
41557837268140376,330.1385229932969,-1.0737198000077237,"5,2",9449
41557845858084200,330.2646400219884,-0.6866836480154334,"5,4",9449
41557858742980928,330.19611647287456,-0.27167728078515785,"5,7",9449
41557858742982544,330.2408553946958,-0.23607432721944072,"5,7",9449
41557863037947592,330.09881801664403,-0.03888628092587065,"5,8",9449
41557979002062136,329.9559418146258,-1.0123671967125862,"6,3",9449
41557991886963608,329.9900827508049,-0.4203434991035522,"6,6",9449
41557996181936072,329.9941486349091,-0.10166557560635245,"6,7",9449
41558000476898200,330.07252110252233,-0.02719560089503399,"6,8",9449
41558120735979544,329.8730835856677,-0.7563760679888923,"7,4",9449
41558120735979992,329.71960482432326,-0.732258635668068,"7,4",9449
41558125030951944,329.71948463039803,-0.503730752799409,"7,5",9449
41558133620881456,329.76161404554705,-0.27296461154194135,"7,7",9449
41558258174928560,329.7176501400104,-0.7364613870102985,"8,4",9449
41561552414859272,332.68345571406525,-0.9975461235148251,"0,3",9450
41561552414863768,332.56957545070946,-0.9067407292500725,"0,3",9450
41561569594733824,332.50757776484096,-0.21935720836824074,"0,7",9450
41561681263882688,332.44621598424044,-1.238775844675414,"1,1",9450
41561685558846808,332.4259350464536,-1.157063100410283,"1,2",9450
41561685558851624,332.4266547180773,-1.0565156283089072,"1,2",9450
41561689853818608,332.49306204046366,-0.958306805441444,"1,3",9450
41561694148787968,332.41797817099155,-0.7227247182811616,"1,4",9450
41561694148792768,332.36367870569313,-0.6505597006647597,"1,4",9450
41561698443751000,332.3344145076594,-0.5939898608372933,"1,5",9450
41561702738720192,332.4182031394592,-0.4003565836798482,"1,6",9450
41561822997799544,332.2650564894773,-1.1097343677088307,"2,2",9450
41561822997799984,332.2165184577617,-1.1010421576524267,"2,2",9450
41561822997801488,332.304440011913,-1.0677248974486806,"2,2",9450
41561822997802312,332.32245426766787,-1.0494300133694265,"2,2",9450
41561827292771344,332.25156330261325,-0.957345977826059,"2,3",9450
41561827292772768,332.2843628857722,-0.9330251770942062,"2,3",9450
41561827292777736,332.2805630190863,-0.8461439695526641,"2,3",9450
41561835882710480,332.21604629454356,-0.5123099881544713,"2,5",9450
41561840177669376,332.20878385574974,-0.45354447043265383,"2,6",9450
41561844472637784,332.29519506362215,-0.23808196023736655,"2,7",9450
41561844472646728,332.2366067545915,-0.09822463714320083,"2,7",9450
41561848767605328,332.1321907198459,-0.043223821713286904,"2,8",9450
41561960436754800,332.09882404591525,-1.1465874864997705,"3,2",9450
41561960436760488,332.0163814923706,-1.038826920862177,"3,2",9450
41561960436761312,331.986132036884,-1.0252348993397253,"3,2",9450
41561964731729552,332.1156217507474,-0.8404284253718796,"3,3",9450
41561969026687504,332.03797670072373,-0.8373630468965274,"3,4",9450
41561969026698432,332.0373188808305,-0.6728863579966404,"3,4",9450
41561973321665216,332.07202506204703,-0.46921477156630553,"3,5",9450
41561977616633072,331.9884961902841,-0.2945359719832921,"3,6",9450
41562115055591144,331.8268756220494,-0.28923577977801407,"4,6",9450
41562119350545472,331.90173486048036,-0.26305958237481036,"4,7",9450
41562119350548080,331.83589515247155,-0.23009910551800264,"4,7",9450
41562239609632520,331.6451481755911,-0.8709924083690399,"5,3",9450
41562243904598040,331.59515824708166,-0.8066771085133809,"5,4",9450
41562252494538552,331.63003704858954,-0.31218429749222093,"5,6",9450
41562368458648376,331.5507225308878,-1.2135223948727645,"6,1",9450
41562372753608128,331.5739489137675,-1.185198996486478,"6,2",9450
41562372753609384,331.5072995570129,-1.1568606936947334,"6,2",9450
41562372753614024,331.575919241385,-1.0392336853357902,"6,2",9450
41562381343547728,331.53820564078785,-0.8106500112627192,"6,4",9450
41562381343551120,331.49077095516145,-0.7329955258780492,"6,4",9450
41562510192567680,331.26085786885125,-1.14430228050007,"7,2",9450
41562518782502440,331.2745279269336,-0.7895596979696169,"7,4",9450
41562523077476280,331.3709928854141,-0.5191913365543678,"7,5",9450
41562656221457232,331.108558437718,-0.724836296263192,"8,4",9450
41562664811388440,331.15312461176063,-0.4384092259214728,"8,6",9450
41566083605353800,333.90228618165935,-1.1664074691020956,"1,2",9451
41566100785206416,333.811039369157,-0.3548099052547893,"1,6",9451
41566221044287824,333.72459435559637,-1.146280214705405,"2,2",9451
41566221044289416,333.65721154166897,-1.1039384050783843,"2,2",9451
41566225339274352,333.6410740154909,-0.976383044401744,"2,3",9451
41566233929213384,333.74607883376024,-0.5080340685933784,"2,5",9451
41566238224180864,333.7741152734411,-0.34511737553584043,"2,6",9451
41566238224182400,333.65600520566994,-0.31944277635840235,"2,6",9451
41566358483239776,333.4697862282861,-1.1920191760298118,"3,2",9451
41566358483259008,333.4425126530373,-1.1683607282473232,"3,2",9451
41566358483260216,333.57683306237004,-1.1322854776359985,"3,2",9451
41566362778228360,333.6039155681073,-0.9848559650299542,"3,3",9451
41566362778230088,333.5252694805056,-0.9418702194936958,"3,3",9451
41566362778233280,333.4639492638893,-0.8740766689931561,"3,3",9451
41566367073173784,333.47917022640337,-0.8359882529660315,"3,4",9451
41566375663133320,333.48466577005877,-0.4154060644552075,"3,6",9451
41566375663136072,333.50719359409413,-0.3706048317077186,"3,6",9451
41566379958100544,333.5784813027182,-0.19548155668162248,"3,7",9451
41566379958102072,333.5529020021336,-0.16794423734418207,"3,7",9451
41566504512149896,333.362758608456,-0.8050547692272031,"4,4",9451
41566508807118944,333.30034961495704,-0.6237853804430465,"4,5",9451
41566513102090640,333.4069470170411,-0.3381865407785689,"4,6",9451
41566517397053344,333.2780634859302,-0.2327033273322809,"4,7",9451
41566517397061344,333.4236306476485,-0.11289367351252078,"4,7",9451
41566521692022144,333.35090015977323,-0.055209079384954764,"4,8",9451
41566641951108864,333.1753589413276,-0.688982262001059,"5,4",9451
41566646246080520,333.10124730837384,-0.5434350684508263,"5,5",9451
41566650541040224,333.22821287913973,-0.4350392414147041,"5,6",9451
41566650541042520,333.23653525497866,-0.40041816287436993,"5,6",9451
41566654836011512,333.11522243046494,-0.199679698370375,"5,7",9451
41566770800124960,332.94039255488536,-1.2045795672684996,"6,2",9451
41566770800126968,332.9023877924034,-1.1597603205019165,"6,2",9451
41566770800134000,333.0316297950485,-1.0249466316331977,"6,2",9451
41566775095091552,332.86771014744966,-0.9709260526037347,"6,3",9451
41566775095096248,332.94753715435303,-0.8650087166319351,"6,3",9451
41566783685029808,332.9228846076293,-0.5878250500165924,"6,5",9451
41566783685031048,332.98279976069875,-0.5641025716865756,"6,5",9451
41566792274961368,333.02142598732894,-0.248233995304031,"6,7",9451
41566792274962432,332.99344952050467,-0.22799617326836952,"6,7",9451
41566792274965384,332.982413732883,-0.17990925153231335,"6,7",9451
41566908239084784,332.7736499076808,-1.057803146723779,"7,2",9451
41566921123985328,332.7508137497701,-0.58240036936637,"7,5",9451
41566925418947328,332.71528103701127,-0.4599219313628393,"7,6",9451
41566925418954416,332.71124499558874,-0.35395088681635645,"7,6",9451
41566929713919576,332.67576474064504,-0.16598364416717246,"7,7",9451
41566934008886184,332.81077070757004,-0.008692292670638334,"7,8",9451
41567058562939616,332.5224780012412,-0.5290068445914049,"8,5",9451
41567058562940568,332.6260155225851,-0.5106193486912264,"8,5",9451
41570361392789216,335.62020389918473,-0.33063480353109737,"0,6",9452
41570481651869456,335.42244936200495,-1.113041671205178,"1,2",9452
41570485946835872,335.3185312289982,-1.008125950421418,"1,3",9452
41570490241801616,335.3487307143227,-0.8163989495881285,"1,4",9452
41570498831742664,335.4690229963476,-0.36841386139433235,"1,6",9452
41570503126706616,335.30223141480735,-0.20445249077554964,"1,7",9452
41570503126706920,335.43383081041486,-0.1991023531588805,"1,7",9452
41570503126708728,335.3149597900247,-0.16770784377908834,"1,7",9452
41570623385792320,335.2818624983078,-0.9280594478721987,"2,3",9452
41570623385792688,335.22603227252165,-0.9207205750015327,"2,3",9452
41570631975727704,335.1342656756639,-0.5325300806171677,"2,5",9452
41570636270671624,335.2347226677723,-0.3480032722401478,"2,6",9452
41570636270695168,335.20722824316186,-0.3711182159431004,"2,6",9452
41570636270698536,335.207653347876,-0.3181919771007087,"2,6",9452
41570640565657560,335.15242851568917,-0.2579514295312032,"2,7",9452
41570640565659960,335.11122839419625,-0.22055075964359153,"2,7",9452
41570760824740160,335.07184710723595,-1.0100432942129849,"3,3",9452
41570773709642304,335.0015245731805,-0.45714464109032704,"3,6",9452
41570773709645872,335.06508203619995,-0.39650998730943937,"3,6",9452
41570778004614832,335.0569590700784,-0.19721606732776834,"3,7",9452
41570898263693360,334.87893495699103,-1.0011082023083269,"4,3",9452
41570902558662312,334.85878224572775,-0.7705054690010664,"4,4",9452
41570902558662520,334.8871231370103,-0.7650576600004837,"4,4",9452
41570906853630392,334.7891467869437,-0.5689807737599857,"4,5",9452
41570915443563776,334.7683738570187,-0.26442742862670804,"4,7",9452
41570915443563792,334.87476502174945,-0.26487488891224253,"4,7",9452
41570915443565480,334.8478336352275,-0.2408802431443954,"4,7",9452
41570915443572544,334.88240370702886,-0.13423935349836266,"4,7",9452
41571035702651696,334.62239707666,-0.8957910238984105,"5,3",9452
41571039997617704,334.63152726389154,-0.7620210947999495,"5,4",9452
41571039997619960,334.5613000992928,-0.7261654094329548,"5,4",9452
41571057177483664,334.68350212740074,-0.058783138838923873,"5,8",9452
41571168846634696,334.46856138867577,-1.0477804315585837,"6,2",9452
41571173141602152,334.52240000178574,-0.9826579006980751,"6,3",9452
41571177436568408,334.53541315300555,-0.8227718075261538,"6,4",9452
41571177436569032,334.4054527843495,-0.8110011342034377,"6,4",9452
41571181731534224,334.5314356090176,-0.6344806731134371,"6,5",9452
41571181731538624,334.3742815627661,-0.5491039323321719,"6,5",9452
41571186026503440,334.4587775868275,-0.40767321930511485,"6,6",9452
41571310580553008,334.2765905506787,-0.9833860894680914,"7,3",9452
41571314875529880,334.1936512527471,-0.6549282024721362,"7,4",9452
41571323465456056,334.30432513003865,-0.41683561333314567,"7,6",9452
41571448019510608,334.135538290823,-0.9020389445273468,"8,3",9452
41571460904408248,334.1618893910757,-0.40851783165811156,"8,6",9452
41571465199373648,334.08441599872174,-0.27566188773526257,"8,7",9452
41574879698384112,336.82619731504235,-1.1030388513126055,"1,2",9453
41574883993344408,336.9487694518271,-1.0006096046461035,"1,3",9453
41574883993352256,336.8051316647185,-0.8448511041782061,"1,3",9453
41574888288320344,336.9228327119921,-0.6692832733960259,"1,4",9453
41574892583288584,336.94958398008987,-0.48105684678959265,"1,5",9453
41574901173218168,336.91122889305507,-0.23695293577935925,"1,7",9453
41575038612179536,336.7314053457176,-0.15072856062912632,"2,7",9453
41575163166228944,336.4476538899349,-0.7115699409569914,"3,4",9453
41575167461197240,336.52994600947034,-0.5463922537843843,"3,5",9453
41575171756160032,336.4415699693735,-0.41942377632748845,"3,6",9453
41575176051127568,336.4137513427635,-0.20897008813006374,"3,7",9453
41575292015238640,336.3089702193599,-1.164017516344052,"4,2",9453
41575292015244040,336.20729851485333,-1.0587026870901572,"4,2",9453
41575296310209456,336.26205061264517,-0.9445423616164595,"4,3",9453
41575296310215240,336.2770008333506,-0.8381926033489482,"4,3",9453
41575300605182136,336.2956037844907,-0.7152202618855115,"4,4",9453
41575313490088584,336.316308346713,-0.09763023862419079,"4,7",9453
41575429454199624,336.1955243600477,-1.0459977039687576,"5,2",9453
41575433749159400,336.1943677873283,-1.023387002049111,"5,3",9453
41575442339096352,336.1432240711175,-0.6397895001544897,"5,5",9453
41575442339100112,336.0483935021185,-0.579846527072061,"5,5",9453
41575450929039232,336.16874248653187,-0.11744671039481851,"5,7",9453
41575566893145424,335.84725309959214,-1.1542361907660006,"6,2",9453
41575571188116232,336.0153009738564,-0.9573288855964571,"6,3",9453
41575571188121840,335.9740929231158,-0.8640357733049117,"6,3",9453
41575571188122408,335.91061709351436,-0.8547838373544125,"6,3",9453
41575575483082168,335.90160819918515,-0.8288556778377206,"6,4",9453
41575575483090072,335.96021644000496,-0.6984465923205954,"6,4",9453
41575584073022504,335.9272320276163,-0.37618539455135047,"6,6",9453
41575584073024712,335.985549195654,-0.338918670258759,"6,6",9453
41575712922040784,335.7310888793648,-0.7221598269139484,"7,4",9453
41575721511969704,335.65877381842375,-0.4537771573054981,"7,6",9453
41575721511970840,335.82643821814133,-0.4370939138236707,"7,6",9453
41575721511971256,335.65217005820443,-0.430537397218163,"7,6",9453
41575841771053424,335.613175155488,-1.1480557441872208,"8,2",9453
41575854655962848,335.5808630982986,-0.5184980504790653,"8,5",9453
41575858950928656,335.5526312902756,-0.3252649442442414,"8,6",9453
41575867540853088,335.60924338412974,-0.08057246850483303,"8,8",9453
41579144600908032,338.5469910694709,-0.9783616851396453,"0,3",9454
41579153190845864,338.5105075767411,-0.5778056107515184,"0,5",9454
41579157485816832,338.48730106405355,-0.29571671274466677,"0,6",9454
41579277744892064,338.2741605921427,-1.1363647818251712,"1,2",9454
41579290629801760,338.3665553750586,-0.5402001622540663,"1,5",9454
41579290629806128,338.3680036727469,-0.47470985138824745,"1,5",9454
41579415183847840,338.1438360749876,-1.1473971105291547,"2,2",9454
41579436658686896,338.22563375464455,-0.18941335635164772,"2,7",9454
41579436658690104,338.2214172497139,-0.14322022835772621,"2,7",9454
41579436658693456,338.1533554141133,-0.09736935533901975,"2,7",9454
41579552622804744,337.94524865612954,-1.030626866796727,"3,2",9454
41579565507710688,337.99711435209485,-0.5352728144404058,"3,5",9454
41579698651694480,337.84712485311894,-0.7609999542632752,"4,4",9454
41579702946661672,337.82579181924405,-0.5553162434295239,"4,5",9454
41579711536600680,337.84529019831433,-0.10686766145171588,"4,7",9454
41579711536601528,337.68774678710724,-0.09341286453038936,"4,7",9454
41579831795678016,337.6166055927411,-0.8851884114395469,"5,3",9454
41579840385614640,337.6735648091623,-0.592408626460347,"5,5",9454
41579840385619816,337.5198234243508,-0.5196800786985222,"5,5",9454
41579840385621328,337.6040871216822,-0.5000392727435391,"5,5",9454
41579844680584120,337.6713312187563,-0.3469735223992844,"5,6",9454
41579848975542936,337.5465115258999,-0.25928563772992286,"5,7",9454
41579973529607432,337.31654663427696,-0.6690800124625687,"6,4",9454
41579982119542584,337.3297102680257,-0.31609392928109575,"6,6",9454
41579982119544904,337.32344660863095,-0.2913553884183247,"6,6",9454
41580102378587240,337.23925519293766,-1.189481871374436,"7,2",9454
41580102378612496,337.2410128182561,-1.126344382223003,"7,2",9454
41580106673587184,337.1492877182672,-0.8720831649819984,"7,3",9454
41580115263521336,337.29278447362645,-0.5338294058099757,"7,5",9454
41580119558485920,337.22150390366255,-0.39693958338239543,"7,6",9454
41580119558491280,337.23932577269227,-0.3189712046411293,"7,6",9454
41580244112532448,337.11731218885456,-0.9973517988216449,"8,3",9454
41583546942391176,340.08197509805876,-0.6879713790175145,"0,4",9455
41583551237356224,339.93316822857565,-0.5272460072561823,"0,5",9455
41583551237357256,339.98989857424374,-0.5071505839452978,"0,5",9455
41583564122256896,339.96814204080687,-0.04904620027836569,"0,8",9455
41583675791402992,339.74626089475805,-1.1087980485741051,"1,2",9455
41583692971282352,339.75930621992245,-0.31383868009010835,"1,6",9455
41583817525324120,339.69649494837154,-0.991417948913847,"2,3",9455
41583817525326144,339.56733131892406,-0.9485127655848529,"2,3",9455
41583967849181088,339.37566498942005,-0.4444465280407693,"3,6",9455
41583976439113848,339.47556761383584,-0.09049655014598075,"3,8",9455
41584088108266112,339.1787739006995,-1.1810152975073451,"4,2",9455
41584088108270552,339.27007082599283,-1.0968899860167591,"4,2",9455
41584109583105520,339.2477044278706,-0.16517443329569378,"4,7",9455
41584234137155960,339.0551262063721,-0.758709985091188,"5,4",9455
41584234137157216,339.03407288198304,-0.7351128057593527,"5,4",9455
41584242727097032,339.1081448021751,-0.28321858772213493,"5,6",9455
41584247022065848,339.1264239712044,-0.12135871636757872,"5,7",9455
41584362986167808,338.84036114422355,-1.1948283520181358,"6,2",9455
41584367281140008,338.81784906537905,-0.9809694882076412,"6,3",9455
41584371576117200,338.9292310440195,-0.6583092296157191,"6,4",9455
41584375871076168,338.95189274556253,-0.6002622419453904,"6,5",9455
41584380166042984,338.854443687231,-0.4240503665060526,"6,6",9455
41584384461007968,338.84727685860395,-0.2504820600785254,"6,7",9455
41584509015060936,338.75107991153914,-0.8283945429168783,"7,4",9455
41584642159046136,338.43299514735935,-0.9892873002329099,"8,3",9455
41584642159049936,338.6012109655853,-0.9241121956180957,"8,3",9455
41584646454015872,338.5878622737208,-0.800136616352021,"8,4",9455
41587953578829936,341.45867997219113,-0.44356613729387423,"0,6",9456
41587953578832824,341.41642640997986,-0.4054621651040752,"0,6",9456
41587953578839240,341.4362693670154,-0.31304731353907983,"0,6",9456
41588082427854424,341.29943729177006,-0.7506350116318846,"1,4",9456
41588086722816632,341.38144935406075,-0.6065003808243195,"1,5",9456
41588215571840456,341.08634807926853,-0.8907428707967967,"2,3",9456
41588215571840640,341.20594625044157,-0.883558849920268,"2,3",9456
41588224161753296,341.19711698553516,-0.4794499042176485,"2,5",9456
41588228456746688,341.11303487925767,-0.3486031232760304,"2,6",9456
41588228456751664,341.1828677783332,-0.2860001297432834,"2,6",9456
41588344420855712,341.00466930642335,-1.2708599552272948,"3,1",9456
41588348715818104,340.92495005044753,-1.1306363930768317,"3,2",9456
41588348715818520,341.02382035117614,-1.1236490248879007,"3,2",9456
41588353010791464,340.88462146366555,-0.9441656557189063,"3,3",9456
41588361600725056,340.8935766536264,-0.6085336439919856,"3,5",9456
41588365895691296,340.95075387252706,-0.4539966533962869,"3,6",9456
41588370190664176,340.94909654857855,-0.2089911453990378,"3,7",9456
41588370190666264,340.86402710932276,-0.1801872341331357,"3,7",9456
41588486154772752,340.6652073444377,-1.1635264211200063,"4,2",9456
41588486154772976,340.75405988574573,-1.1566928806311951,"4,2",9456
41588486154775536,340.8048149012052,-1.098808808845945,"4,2",9456
41588490449743888,340.6926849491665,-0.9652672858732277,"4,3",9456
41588494744714000,340.82085267340943,-0.720946351782999,"4,4",9456
41588507629612104,340.6922548064985,-0.2698980861100627,"4,7",9456
41588627888702296,340.56693732362646,-0.8903262894465019,"5,3",9456
41588627888703816,340.52872433755846,-0.8644006015891212,"5,3",9456
41588645068576704,340.5333366002595,-0.13359675327303824,"5,7",9456
41588761032685176,340.40779103197565,-1.1349608330864567,"6,2",9456
41588765327648432,340.31364154506383,-0.998875264027708,"6,3",9456
41588773917588160,340.275354454364,-0.6069421644909075,"6,5",9456
41588786802490248,340.3653710597016,-0.02355946713185905,"6,8",9456
41588902766601360,340.1599019225837,-0.9934629334182759,"7,3",9456
41588902766608456,340.12449447670184,-0.8402561520687704,"7,3",9456
41588907061578000,340.0988642505807,-0.6711105197102331,"7,4",9456
41588919946480096,340.1275858103756,-0.19809372418856058,"7,7",9456
41592338740415056,342.87847423664095,-0.9729636314675394,"0,3",9457
41592471884424848,342.73925665193997,-1.0677170293290574,"1,2",9457
41592489064271824,342.8467472822265,-0.39351264909531614,"1,6",9457
41592497654226056,342.70789360243236,-0.042118322139106976,"1,8",9457
41592630798211168,342.68096713574016,-0.2683008801800758,"2,7",9457
41592746762328336,342.3443753702739,-1.1372389094959277,"3,2",9457
41592751057303056,342.3564604516746,-0.8836480396710933,"3,3",9457
41592763942200136,342.4502059408839,-0.42438149130458225,"3,6",9457
41592768237166488,342.4622683599498,-0.2437784217355396,"3,7",9457
41592768237172480,342.44430639734554,-0.15503574216879723,"3,7",9457
41592884201280576,342.26259082764625,-1.1962735722319664,"4,2",9457
41592884201287160,342.15897556209165,-1.0713686529441016,"4,2",9457
41592897086192320,342.26460117069195,-0.4929302411931667,"4,5",9457
41592905676128016,342.2254455181494,-0.14256130093423935,"4,7",9457
41593030230171040,341.9438795692445,-0.7842107506029063,"5,4",9457
41593030230176544,341.9653335656203,-0.6857821619165423,"5,4",9457
41593030230177472,342.11764440706605,-0.6664951336643546,"5,4",9457
41593034525144712,341.9577325487619,-0.5138167353043241,"5,5",9457
41593043115079968,341.96843836642444,-0.16349887573077343,"5,7",9457
41593047410044624,342.07500880596774,0.0006019936005385214,"5,8",9457
41593159079188920,341.8241628121616,-1.189521756271558,"6,2",9457
41593180554033984,341.83688429869375,-0.1363084171536161,"6,7",9457
41593296518148496,341.7368063999113,-1.1101780409114337,"7,2",9457
41593296518150216,341.5679446162295,-1.083914410381446,"7,2",9457
41593296518151104,341.7289713101875,-1.0669131924898636,"7,2",9457
41593300813115920,341.63207197488043,-0.847405432726293,"7,3",9457
41593309403051864,341.71792360567906,-0.5432504627108949,"7,5",9457
41593313698025448,341.6618141534966,-0.3248614275504626,"7,6",9457
41596753966820048,344.47190719650666,-0.1962262068926061,"0,7",9458
41596874225906240,344.29338175210745,-0.8419890590665183,"1,3",9458
41596887110801368,344.2757062571812,-0.4257890346541119,"1,6",9458
41596891405772464,344.29479938638286,-0.17307796097979283,"1,7",9458
41597015959820448,344.0770144983007,-0.759039196909684,"2,4",9458
41597024549760904,344.09597009259426,-0.3028376120285478,"2,6",9458
41597024549760912,343.98647536319845,-0.3028223869352476,"2,6",9458
41597144808835248,343.86960302942117,-1.1044973874642856,"3,2",9458
41597153398776696,343.924819618092,-0.7248277506575053,"3,4",9458
41597161988707936,343.8046453863937,-0.42881354639009417,"3,6",9458
41597170578642248,343.88647307498536,-0.032844441411320424,"3,8",9458
41597282247789792,343.6328069704206,-1.1785515319426156,"4,2",9458
41597299427662792,343.62213150993665,-0.39281767966247444,"4,6",9458
41597415391781048,343.5636525110353,-1.2221709956336428,"5,1",9458
41597419686748928,343.6108994000296,-1.050276984434,"5,2",9458
41597428276660248,343.58615897026993,-0.7996172243765015,"5,4",9458
41597428276689000,343.4908151080424,-0.6911214959234641,"5,4",9458
41597432571651824,343.5727549506301,-0.5355394818992016,"5,5",9458
41597445456552400,343.58013186164214,-0.03195860710557473,"5,8",9458
41597557125705488,343.39551647575746,-1.1158541606828336,"6,2",9458
41597574305572976,343.26006558585203,-0.37086769528343605,"6,6",9458
41597578600535392,343.3476810004068,-0.2571685948801262,"6,7",9458
41597578600543120,343.32121749475874,-0.11364994296188817,"6,7",9458
41597694564656752,343.05799763453246,-1.0709196948245385,"7,2",9458
41597698859620200,343.1931502466784,-1.0032531023534845,"7,3",9458
41597703154593552,343.2141155146376,-0.6971607574846835,"7,4",9458
41597711744526552,343.055453877064,-0.38465587070769114,"7,6",9458
41597711744531008,343.09225255976065,-0.3076096456161602,"7,6",9458
41597716039499440,343.1534058631745,-0.08866774813305019,"7,7",9458
41597832003607928,342.8758507192829,-1.1916547851304287,"8,2",9458
41601139128431552,345.8398704874023,-0.67361415075324,"0,4",9459
41601147718363624,345.94730388278896,-0.4181270497964651,"0,6",9459
41601147718371752,345.90755784900074,-0.29185439119182544,"0,6",9459
41601276567378488,345.6804113307934,-0.8191502199463435,"1,4",9459
41601285157314960,345.6881094223762,-0.4095083896665189,"1,6",9459
41601422596266096,345.61048350500937,-0.450439210234798,"2,6",9459
41601422596270736,345.5345976834374,-0.3687577677074583,"2,6",9459
41601538560383544,345.3170403865301,-1.2306553339576722,"3,1",9459
41601542855348680,345.32763457287814,-1.1712158697363637,"3,2",9459
41601551445294168,345.4172778705387,-0.7283793329013384,"3,4",9459
41601555740258064,345.38214516481577,-0.5569001464309392,"3,5",9459
41601564330195952,345.35728329939326,-0.1396579938568705,"3,7",9459
41601564330197024,345.3825282093445,-0.12120005003718985,"3,7",9459
41601564330198776,345.36208687211575,-0.09194293259435059,"3,7",9459
41601680294285312,345.21740897422956,-1.1178737229650304,"4,2",9459
41601684589269952,345.12533763176964,-1.0230408775208757,"4,3",9459
41601684589270280,345.2254553176848,-1.0138661832139515,"4,3",9459
41601684589277736,345.2370673690896,-0.8596489516167318,"4,3",9459
41601688884237392,345.1043456952433,-0.8186384896210487,"4,4",9459
41601693179214320,345.1396432232023,-0.4723188531234735,"4,5",9459
41601697474177600,345.2751440649537,-0.38812661206544635,"4,6",9459
41601697474180032,345.16258558665146,-0.3523744205083347,"4,6",9459
41601822028224696,345.0360718251246,-1.0107822057666238,"5,3",9459
41601822028226336,345.01033894813986,-0.9787531132120917,"5,3",9459
41601826323192296,345.01892232540104,-0.7902205680623997,"5,4",9459
41601834913128368,344.9652835428871,-0.46285629164149183,"5,6",9459
41601839208094880,345.07989893850197,-0.2525652100339855,"5,7",9459
41601839208099712,345.0355572761297,-0.16953039534577022,"5,7",9459
41601839208101688,344.9673430867113,-0.1368602528280276,"5,7",9459
41601839208101904,344.93603084199526,-0.13259708796459335,"5,7",9459
41601839208101928,345.09075756497367,-0.12957305932503532,"5,7",9459
41601839208102848,344.9545857412365,-0.11414920304940641,"5,7",9459
41601843503061168,344.95646837874267,-0.07098304868911574,"5,8",9459
41601955172206776,344.8034650366441,-1.20622557496914,"6,2",9459
41601955172207456,344.8932695322455,-1.1958458260404095,"6,2",9459
41601959467185000,344.8554255945338,-0.8368182160720647,"6,3",9459
41601972352088048,344.77931519530864,-0.3145538533324432,"6,6",9459
41601980942015264,344.8726320982647,-0.07175245677026587,"6,8",9459
41601980942018592,344.8857094017009,-0.02036660131323468,"6,8",9459
41602105496070344,344.5629730009751,-0.5561576526376493,"7,5",9459
41602109791032624,344.65440102780803,-0.4343291108435565,"7,6",9459
41602114086007576,344.5411704539486,-0.12100755150606218,"7,7",9459
41602247229985888,344.500780745422,-0.4437862434481307,"8,6",9459
41602247229986240,344.3754152534899,-0.4378464653277351,"8,6",9459
41602255819922056,344.4874828384202,-0.016364624457860823,"8,8",9459
41605537174936256,347.3549930975579,-0.785320270364766,"0,4",9460
41605674613895648,347.2009382941026,-0.7099872453896209,"1,4",9460
41605683203827816,347.13742802688773,-0.39234579901099265,"1,6",9460
41605687498800928,347.14982444398333,-0.14799434588057264,"1,7",9460
41605820642776832,347.07853395915964,-0.4665632142417587,"2,6",9460
41605820642785168,347.07078317099257,-0.35816215655529215,"2,6",9460
41605829232716208,347.04512961834143,-0.0048305177745823465,"2,8",9460
41605945196828952,346.93717016185127,-0.979026794104299,"3,3",9460
41605945196835008,346.93837584048526,-0.8551717250489038,"3,3",9460
41605949491799560,346.7922336714776,-0.7621262880238703,"3,4",9460
41605958081734984,346.8786790069424,-0.39862409256597936,"3,6",9460
41606078340815944,346.6593861075431,-1.1167449683122739,"4,2",9460
41606082635786664,346.61462548576293,-0.8893021994791516,"4,3",9460
41606099815650880,346.72303941386303,-0.26897959857786957,"4,7",9460
41606104110620552,346.742417129472,-0.059413238152788476,"4,8",9460
41606215779766528,346.454424112759,-1.1421549075217594,"5,2",9460
41606220074736528,346.51293459593876,-1.0106013779374314,"5,3",9460
41606220074736584,346.4591076716051,-1.0069424313933861,"5,3",9460
41606224369703552,346.4684433877586,-0.8267418775807106,"5,4",9460
41606224369705552,346.45340576443044,-0.7903958234494666,"5,4",9460
41606224369711168,346.4331517806739,-0.6797416939781757,"5,4",9460
41606232959640464,346.4341348874641,-0.4247398453267858,"5,6",9460
41606237254608016,346.57099449327484,-0.24157084510382165,"5,7",9460
41606237254612744,346.4424583896708,-0.17083017863998354,"5,7",9460
41606353218723520,346.2693569146202,-1.0828177516727533,"6,2",9460
41606366103632688,346.32414177197256,-0.5286182714550345,"6,5",9460
41606370398596904,346.3478539590106,-0.37472523272148345,"6,6",9460
41606374693571888,346.2495176934173,-0.11686708712633613,"6,7",9460
41606494952646104,346.15621703471237,-0.949757646675653,"7,3",9460
41606499247613704,346.0389325154687,-0.7684858369922329,"7,4",9460
41606499247617128,346.18726572265547,-0.7044819296116183,"7,4",9460
41606503542582264,346.1944701020225,-0.5712398645434719,"7,5",9460
