# skymap_id,tract,patch,mjd,taiobs
100410100,10041,"1,0",56986.542329276,2014-11-25 13:00:57.249000
100410100,10041,"1,0",57398.3645457947,2016-01-11 08:44:56.757000
100410201,10041,"2,1",57785.32706353,2017-02-01 07:50:58.289000
100410201,10041,"2,1",58128.42055208,2018-01-10 10:05:35.700000
100410100,10041,"1,0",57398.3829812687,2016-01-11 09:11:29.582000
100410201,10041,"2,1",57398.3645457947,2016-01-11 08:44:56.757000
100410100,10041,"1,0",57398.3958339826,2016-01-11 09:30:00.056000
100410201,10041,"2,1",57398.3829812687,2016-01-11 09:11:29.582000
100410100,10041,"1,0",57398.4064828907,2016-01-11 09:45:20.122000
100410100,10041,"1,0",57398.4086376792,2016-01-11 09:48:26.295000
100410201,10041,"2,1",57398.3958339826,2016-01-11 09:30:00.056000
100410100,10041,"1,0",57398.4171125786,2016-01-11 10:00:38.527000
100410201,10041,"2,1",57398.4064828907,2016-01-11 09:45:20.122000
100410201,10041,"2,1",57398.4086376792,2016-01-11 09:48:26.295000
100410201,10041,"2,1",57398.4171125786,2016-01-11 10:00:38.527000
100420500,10042,"5,0",57398.4171125786,2016-01-11 10:00:38.527000
100420500,10042,"5,0",57398.4192739469,2016-01-11 10:03:45.269000
100420700,10042,"7,0",56986.542329276,2014-11-25 13:00:57.249000
100420700,10042,"7,0",57398.3645457947,2016-01-11 08:44:56.757000
100420700,10042,"7,0",57398.3829812687,2016-01-11 09:11:29.582000
100420700,10042,"7,0",57398.385877809,2016-01-11 09:15:39.843000
100420700,10042,"7,0",57398.3958339826,2016-01-11 09:30:00.056000
100420700,10042,"7,0",57398.4086376792,2016-01-11 09:48:26.295000
100420700,10042,"7,0",57398.4171125786,2016-01-11 10:00:38.527000
100420500,10042,"5,0",56986.542329276,2014-11-25 13:00:57.249000
100420500,10042,"5,0",57398.3829812687,2016-01-11 09:11:29.582000
100420500,10042,"5,0",57398.385877809,2016-01-11 09:15:39.843000
100420500,10042,"5,0",57398.4086376792,2016-01-11 09:48:26.295000
100430601,10043,"6,1",57398.3887508297,2016-01-11 09:19:48.072000
100430601,10043,"6,1",57398.397950992,2016-01-11 09:33:02.966000
100430601,10043,"6,1",57398.4107609484,2016-01-11 09:51:29.746000
100430601,10043,"6,1",57398.4192739469,2016-01-11 10:03:45.269000
100430501,10043,"5,1",58128.42267508,2018-01-10 10:08:39.127000
100430501,10043,"5,1",56986.5444745077,2014-11-25 13:04:02.597000
100430501,10043,"5,1",57398.3887508297,2016-01-11 09:19:48.072000
100430501,10043,"5,1",57398.4000918726,2016-01-11 09:36:07.938000
100430301,10043,"3,1",58128.42267508,2018-01-10 10:08:39.127000
100430501,10043,"5,1",57398.4107609484,2016-01-11 09:51:29.746000
100430501,10043,"5,1",57398.4192739469,2016-01-11 10:03:45.269000
100430301,10043,"3,1",56986.5444745077,2014-11-25 13:04:02.597000
100430501,10043,"5,1",57398.4213987109,2016-01-11 10:06:48.849000
100430301,10043,"3,1",57398.3887508297,2016-01-11 09:19:48.072000
100430301,10043,"3,1",57398.4000918726,2016-01-11 09:36:07.938000
100430301,10043,"3,1",57398.4107609484,2016-01-11 09:51:29.746000
100430301,10043,"3,1",57398.4128750479,2016-01-11 09:54:32.404000
100430301,10043,"3,1",57398.4213987109,2016-01-11 10:06:48.849000
100430600,10043,"6,0",56986.5444745077,2014-11-25 13:04:02.597000
100430600,10043,"6,0",57398.385877809,2016-01-11 09:15:39.843000
100430600,10043,"6,0",57398.3887508297,2016-01-11 09:19:48.072000
100430600,10043,"6,0",57398.4107609484,2016-01-11 09:51:29.746000
100430600,10043,"6,0",57398.4192739469,2016-01-11 10:03:45.269000
100430600,10043,"6,0",57398.4213987109,2016-01-11 10:06:48.849000
100430601,10043,"6,1",58128.42267508,2018-01-10 10:08:39.127000
100430601,10043,"6,1",56986.5444745077,2014-11-25 13:04:02.597000
100430601,10043,"6,1",57398.385877809,2016-01-11 09:15:39.843000
100440006,10044,"0,6",58128.41837514,2018-01-10 10:02:27.612000
100440104,10044,"1,4",57398.4306568727,2016-01-11 10:20:08.754000
100440401,10044,"4,1",57398.391605048,2016-01-11 09:23:54.676000
100440006,10044,"0,6",57398.4022220271,2016-01-11 09:39:11.983000
100440104,10044,"1,4",57454.3991919491,2016-03-07 09:34:50.184000
100440401,10044,"4,1",57398.4022220271,2016-01-11 09:39:11.983000
100440006,10044,"0,6",57398.4285406806,2016-01-11 10:17:05.915000
100440401,10044,"4,1",57398.4128750479,2016-01-11 09:54:32.404000
100440006,10044,"0,6",57454.3991919491,2016-03-07 09:34:50.184000
100440401,10044,"4,1",57398.4235245762,2016-01-11 10:09:52.523000
100440401,10044,"4,1",57398.4306568727,2016-01-11 10:20:08.754000
100440601,10044,"6,1",56986.6113736872,2014-11-25 14:40:22.687000
100440403,10044,"4,3",58128.41837514,2018-01-10 10:02:27.612000
100440601,10044,"6,1",57398.391605048,2016-01-11 09:23:54.676000
100440403,10044,"4,3",57398.391605048,2016-01-11 09:23:54.676000
100440601,10044,"6,1",57398.4022220271,2016-01-11 09:39:11.983000
100440403,10044,"4,3",57398.4022220271,2016-01-11 09:39:11.983000
100440601,10044,"6,1",57398.4128750479,2016-01-11 09:54:32.404000
100440403,10044,"4,3",57398.4128750479,2016-01-11 09:54:32.404000
100440601,10044,"6,1",57398.4213987109,2016-01-11 10:06:48.849000
100440601,10044,"6,1",57398.4235245762,2016-01-11 10:09:52.523000
100440403,10044,"4,3",57398.4306568727,2016-01-11 10:20:08.754000
100440104,10044,"1,4",58128.39262526,2018-01-10 09:25:22.822000
100440104,10044,"1,4",58128.41837514,2018-01-10 10:02:27.612000
100440104,10044,"1,4",57398.391605048,2016-01-11 09:23:54.676000
100440802,10044,"8,2",57398.4128750479,2016-01-11 09:54:32.404000
100440104,10044,"1,4",57398.4022220271,2016-01-11 09:39:11.983000
100440802,10044,"8,2",57398.4213987109,2016-01-11 10:06:48.849000
100440104,10044,"1,4",57398.4263706622,2016-01-11 10:13:58.425000
100440006,10044,"0,6",58128.39262526,2018-01-10 09:25:22.822000
100440401,10044,"4,1",56986.6113736872,2014-11-25 14:40:22.687000
100440006,10044,"0,6",58128.40974909,2018-01-10 09:50:02.321000
100450601,10045,"6,1",57398.4285406806,2016-01-11 10:17:05.915000
100450503,10045,"5,3",57398.4263706622,2016-01-11 10:13:58.425000
100450700,10045,"7,0",57398.4263706622,2016-01-11 10:13:58.425000
100450002,10045,"0,2",57106.4013454532,2015-03-25 09:37:56.247000
100450102,10045,"1,2",57398.4285406806,2016-01-11 10:17:05.915000
100450705,10045,"7,5",57398.4022220271,2016-01-11 09:39:11.983000
100450208,10045,"2,8",57398.4285406806,2016-01-11 10:17:05.915000
100450601,10045,"6,1",57454.3852752037,2016-03-07 09:14:47.778000
100450002,10045,"0,2",57454.4184762416,2016-03-07 10:02:36.347000
100450003,10045,"0,3",57454.3355336711,2016-03-07 08:03:10.109000
100450401,10045,"4,1",57398.4285406806,2016-01-11 10:17:05.915000
100450201,10045,"2,1",57106.4013454532,2015-03-25 09:37:56.247000
100450601,10045,"6,1",57398.4306568727,2016-01-11 10:20:08.754000
100450003,10045,"0,3",57454.3852752037,2016-03-07 09:14:47.778000
100450003,10045,"0,3",57454.4184762416,2016-03-07 10:02:36.347000
100450002,10045,"0,2",57454.3611167325,2016-03-07 08:40:00.486000
100450602,10045,"6,2",57398.4263706622,2016-01-11 10:13:58.425000
100450602,10045,"6,2",57398.4327680622,2016-01-11 10:23:11.161000
100450401,10045,"4,1",57106.4013454532,2015-03-25 09:37:56.247000
100450003,10045,"0,3",57454.347264396,2016-03-07 08:20:03.644000
100450205,10045,"2,5",57454.347264396,2016-03-07 08:20:03.644000
100450507,10045,"5,7",58128.39262526,2018-01-10 09:25:22.822000
100450705,10045,"7,5",57398.4285406806,2016-01-11 10:17:05.915000
100450503,10045,"5,3",57398.4285406806,2016-01-11 10:17:05.915000
100450302,10045,"3,2",57454.3355336711,2016-03-07 08:03:10.109000
100450507,10045,"5,7",57398.4285406806,2016-01-11 10:17:05.915000
100450201,10045,"2,1",57454.3852752037,2016-03-07 09:14:47.778000
100450002,10045,"0,2",57398.4285406806,2016-01-11 10:17:05.915000
100450102,10045,"1,2",57106.4013454532,2015-03-25 09:37:56.247000
100440802,10044,"8,2",57398.3887508297,2016-01-11 09:19:48.072000
100450401,10045,"4,1",57398.4327680622,2016-01-11 10:23:11.161000
100450201,10045,"2,1",57398.4327680622,2016-01-11 10:23:11.161000
100450403,10045,"4,3",57398.4263706622,2016-01-11 10:13:58.425000
100450503,10045,"5,3",57454.3852752037,2016-03-07 09:14:47.778000
100450302,10045,"3,2",57398.4285406806,2016-01-11 10:17:05.915000
100450102,10045,"1,2",57454.3611167325,2016-03-07 08:40:00.486000
100450705,10045,"7,5",58128.39262526,2018-01-10 09:25:22.822000
100450507,10045,"5,7",57454.3991919491,2016-03-07 09:34:50.184000
100450705,10045,"7,5",57454.3991919491,2016-03-07 09:34:50.184000
100450208,10045,"2,8",57454.3991919491,2016-03-07 09:34:50.184000
100450700,10045,"7,0",57398.4306568727,2016-01-11 10:20:08.754000
100450002,10045,"0,2",57454.3852752037,2016-03-07 09:14:47.778000
100450002,10045,"0,2",57454.4097911618,2016-03-07 09:50:05.956000
100450302,10045,"3,2",57454.4184762416,2016-03-07 10:02:36.347000
100450205,10045,"2,5",57454.4184762416,2016-03-07 10:02:36.347000
100450102,10045,"1,2",57454.4184762416,2016-03-07 10:02:36.347000
100450601,10045,"6,1",57398.4327680622,2016-01-11 10:23:11.161000
100450602,10045,"6,2",57398.4285406806,2016-01-11 10:17:05.915000
100450102,10045,"1,2",57398.4327680622,2016-01-11 10:23:11.161000
100450208,10045,"2,8",57454.347264396,2016-03-07 08:20:03.644000
100450205,10045,"2,5",57454.3991919491,2016-03-07 09:34:50.184000
100450201,10045,"2,1",57398.4285406806,2016-01-11 10:17:05.915000
100450003,10045,"0,3",57398.4285406806,2016-01-11 10:17:05.915000
100450302,10045,"3,2",57106.4013454532,2015-03-25 09:37:56.247000
100450705,10045,"7,5",57398.4263706622,2016-01-11 10:13:58.425000
100450602,10045,"6,2",56986.6135193128,2014-11-25 14:43:28.069000
100450102,10045,"1,2",57398.4263706622,2016-01-11 10:13:58.425000
100450401,10045,"4,1",57398.4263706622,2016-01-11 10:13:58.425000
100450401,10045,"4,1",57398.4306568727,2016-01-11 10:20:08.754000
100440802,10044,"8,2",56986.6113736872,2014-11-25 14:40:22.687000
100450002,10045,"0,2",57454.3355336711,2016-03-07 08:03:10.109000
100450003,10045,"0,3",57454.3611167325,2016-03-07 08:40:00.486000
100450003,10045,"0,3",57454.4013072159,2016-03-07 09:37:52.943000
100450205,10045,"2,5",57454.3852752037,2016-03-07 09:14:47.778000
100450401,10045,"4,1",57454.3852752037,2016-03-07 09:14:47.778000
100450507,10045,"5,7",58128.40974909,2018-01-10 09:50:02.321000
100450507,10045,"5,7",57454.347264396,2016-03-07 08:20:03.644000
100450503,10045,"5,3",57398.4306568727,2016-01-11 10:20:08.754000
100450503,10045,"5,3",57454.3991919491,2016-03-07 09:34:50.184000
100450401,10045,"4,1",56986.6135193128,2014-11-25 14:43:28.069000
100450201,10045,"2,1",57398.4263706622,2016-01-11 10:13:58.425000
100450705,10045,"7,5",57398.4306568727,2016-01-11 10:20:08.754000
100450208,10045,"2,8",57454.4013072159,2016-03-07 09:37:52.943000
100450602,10045,"6,2",57398.4306568727,2016-01-11 10:20:08.754000
100450205,10045,"2,5",57398.4285406806,2016-01-11 10:17:05.915000
100450302,10045,"3,2",57454.3852752037,2016-03-07 09:14:47.778000
100450201,10045,"2,1",57454.3355336711,2016-03-07 08:03:10.109000
100450403,10045,"4,3",57398.4285406806,2016-01-11 10:17:05.915000
100450700,10045,"7,0",57398.4327680622,2016-01-11 10:23:11.161000
100450302,10045,"3,2",57398.4263706622,2016-01-11 10:13:58.425000
100450302,10045,"3,2",57398.4327680622,2016-01-11 10:23:11.161000
100450102,10045,"1,2",57454.3355336711,2016-03-07 08:03:10.109000
100450102,10045,"1,2",57454.3852752037,2016-03-07 09:14:47.778000
100450602,10045,"6,2",57454.3852752037,2016-03-07 09:14:47.778000
100450205,10045,"2,5",57454.4013072159,2016-03-07 09:37:52.943000
100450208,10045,"2,8",57454.3699667286,2016-03-07 08:52:45.125000
100450201,10045,"2,1",57454.4184762416,2016-03-07 10:02:36.347000
100450208,10045,"2,8",57454.4184762416,2016-03-07 10:02:36.347000
100440802,10044,"8,2",57398.391605048,2016-01-11 09:23:54.676000
100440802,10044,"8,2",57398.4000918726,2016-01-11 09:36:07.938000
100450707,10045,"7,7",57454.3991919491,2016-03-07 09:34:50.184000
100450403,10045,"4,3",57454.347264396,2016-03-07 08:20:03.644000
100460101,10046,"1,1",57454.4205893292,2016-03-07 10:05:38.918000
100450707,10045,"7,7",58128.39262526,2018-01-10 09:25:22.822000
100450403,10045,"4,3",57454.3852752037,2016-03-07 09:14:47.778000
100460102,10046,"1,2",57106.4034679825,2015-03-25 09:40:59.634000
100450403,10045,"4,3",57454.3991919491,2016-03-07 09:34:50.184000
100450707,10045,"7,7",58128.40974909,2018-01-10 09:50:02.321000
100460102,10046,"1,2",57454.3383787796,2016-03-07 08:07:15.927000
100450403,10045,"4,3",57454.4184762416,2016-03-07 10:02:36.347000
100450700,10045,"7,0",56986.6135193128,2014-11-25 14:43:28.069000
100460102,10046,"1,2",57454.3611167325,2016-03-07 08:40:00.486000
100450707,10045,"7,7",57398.4022220271,2016-01-11 09:39:11.983000
100450700,10045,"7,0",57398.4235245762,2016-01-11 10:09:52.523000
100460102,10046,"1,2",57454.3632395184,2016-03-07 08:43:03.894000
100450707,10045,"7,7",57398.4285406806,2016-01-11 10:17:05.915000
100450601,10045,"6,1",56986.6135193128,2014-11-25 14:43:28.069000
100460102,10046,"1,2",57454.3926137155,2016-03-07 09:25:21.825000
100460503,10046,"5,3",57454.3611167325,2016-03-07 08:40:00.486000
100450601,10045,"6,1",57398.4263706622,2016-01-11 10:13:58.425000
100460102,10046,"1,2",57454.4119975511,2016-03-07 09:53:16.588000
100460503,10046,"5,3",57454.3926137155,2016-03-07 09:25:21.825000
100460606,10046,"6,6",57454.4184762416,2016-03-07 10:02:36.347000
100460102,10046,"1,2",57454.4205893292,2016-03-07 10:05:38.918000
100460503,10046,"5,3",57454.4013072159,2016-03-07 09:37:52.943000
100460503,10046,"5,3",57454.4184762416,2016-03-07 10:02:36.347000
100460103,10046,"1,3",57454.3383787796,2016-03-07 08:07:15.927000
100460503,10046,"5,3",57454.4205893292,2016-03-07 10:05:38.918000
100450801,10045,"8,1",56986.6135193128,2014-11-25 14:43:28.069000
100460401,10046,"4,1",57106.4034679825,2015-03-25 09:40:59.634000
100460504,10046,"5,4",57454.3355336711,2016-03-07 08:03:10.109000
100460103,10046,"1,3",57454.3501138454,2016-03-07 08:24:09.836000
100450801,10045,"8,1",57398.391605048,2016-01-11 09:23:54.676000
100460401,10046,"4,1",57454.3355336711,2016-03-07 08:03:10.109000
100460504,10046,"5,4",57454.3501138454,2016-03-07 08:24:09.836000
100460103,10046,"1,3",57454.3611167325,2016-03-07 08:40:00.486000
100450801,10045,"8,1",57398.4022220271,2016-01-11 09:39:11.983000
100460401,10046,"4,1",57454.3383787796,2016-03-07 08:07:15.927000
100460504,10046,"5,4",57454.3611167325,2016-03-07 08:40:00.486000
100460103,10046,"1,3",57454.3632395184,2016-03-07 08:43:03.894000
100450801,10045,"8,1",57398.4235245762,2016-01-11 10:09:52.523000
100460401,10046,"4,1",57454.3611167325,2016-03-07 08:40:00.486000
100460504,10046,"5,4",57454.3926137155,2016-03-07 09:25:21.825000
100460103,10046,"1,3",57454.3926137155,2016-03-07 09:25:21.825000
100450801,10045,"8,1",57398.4263706622,2016-01-11 10:13:58.425000
100460504,10046,"5,4",57454.4013072159,2016-03-07 09:37:52.943000
100460401,10046,"4,1",57454.3926137155,2016-03-07 09:25:21.825000
100460103,10046,"1,3",57454.403413943,2016-03-07 09:40:54.965000
100450801,10045,"8,1",57398.4306568727,2016-01-11 10:20:08.754000
100460401,10046,"4,1",57454.4097911618,2016-03-07 09:50:05.956000
100460103,10046,"1,3",57454.4205893292,2016-03-07 10:05:38.918000
100460504,10046,"5,4",57454.4184762416,2016-03-07 10:02:36.347000
100450801,10045,"8,1",57398.4327680622,2016-01-11 10:23:11.161000
100460504,10046,"5,4",57454.4205893292,2016-03-07 10:05:38.918000
100460305,10046,"3,5",57454.3501138454,2016-03-07 08:24:09.836000
100460305,10046,"3,5",57454.3611167325,2016-03-07 08:40:00.486000
100460700,10046,"7,0",57106.4013454532,2015-03-25 09:37:56.247000
100460305,10046,"3,5",57454.3926137155,2016-03-07 09:25:21.825000
100460700,10046,"7,0",57454.3355336711,2016-03-07 08:03:10.109000
100460305,10046,"3,5",57454.4013072159,2016-03-07 09:37:52.943000
100460700,10046,"7,0",57454.3611167325,2016-03-07 08:40:00.486000
100460305,10046,"3,5",57454.403413943,2016-03-07 09:40:54.965000
100460700,10046,"7,0",57454.3852752037,2016-03-07 09:14:47.778000
100460305,10046,"3,5",57454.4205893292,2016-03-07 10:05:38.918000
100460001,10046,"0,1",57106.4034679825,2015-03-25 09:40:59.634000
100460700,10046,"7,0",57454.3926137155,2016-03-07 09:25:21.825000
100460001,10046,"0,1",57454.3383787796,2016-03-07 08:07:15.927000
100460001,10046,"0,1",57454.3632395184,2016-03-07 08:43:03.894000
100460700,10046,"7,0",57454.4097911618,2016-03-07 09:50:05.956000
100460001,10046,"0,1",57454.3926137155,2016-03-07 09:25:21.825000
100460001,10046,"0,1",57454.3947191574,2016-03-07 09:28:23.735000
100460001,10046,"0,1",57454.4119975511,2016-03-07 09:53:16.588000
100460001,10046,"0,1",57454.4205893292,2016-03-07 10:05:38.918000
100460002,10046,"0,2",57106.4034679825,2015-03-25 09:40:59.634000
100460002,10046,"0,2",57454.3383787796,2016-03-07 08:07:15.927000
100460002,10046,"0,2",57454.3632395184,2016-03-07 08:43:03.894000
100460002,10046,"0,2",57454.3926137155,2016-03-07 09:25:21.825000
100460101,10046,"1,1",57106.4034679825,2015-03-25 09:40:59.634000
100460002,10046,"0,2",57454.3947191574,2016-03-07 09:28:23.735000
100460101,10046,"1,1",57454.3383787796,2016-03-07 08:07:15.927000
100460002,10046,"0,2",57454.4119975511,2016-03-07 09:53:16.588000
100460101,10046,"1,1",57454.3632395184,2016-03-07 08:43:03.894000
100460002,10046,"0,2",57454.4205893292,2016-03-07 10:05:38.918000
100460404,10046,"4,4",57454.3355336711,2016-03-07 08:03:10.109000
100460101,10046,"1,1",57454.3926137155,2016-03-07 09:25:21.825000
100460404,10046,"4,4",57454.3501138454,2016-03-07 08:24:09.836000
100460101,10046,"1,1",57454.4097911618,2016-03-07 09:50:05.956000
100460404,10046,"4,4",57454.3611167325,2016-03-07 08:40:00.486000
100460101,10046,"1,1",57454.4119975511,2016-03-07 09:53:16.588000
100460404,10046,"4,4",57454.3926137155,2016-03-07 09:25:21.825000
100460404,10046,"4,4",57454.4013072159,2016-03-07 09:37:52.943000
100460502,10046,"5,2",57454.3355336711,2016-03-07 08:03:10.109000
100470105,10047,"1,5",57454.3557943986,2016-03-07 08:32:20.636000
100470002,10047,"0,2",57454.4227287187,2016-03-07 10:08:43.761000
100460502,10046,"5,2",57454.3852752037,2016-03-07 09:14:47.778000
100460703,10046,"7,3",57454.4184762416,2016-03-07 10:02:36.347000
100460503,10046,"5,3",57454.3501138454,2016-03-07 08:24:09.836000
100460606,10046,"6,6",57454.3501138454,2016-03-07 08:24:09.836000
100470105,10047,"1,5",57454.365355602,2016-03-07 08:46:06.724000
100470403,10047,"4,3",57454.4227287187,2016-03-07 10:08:43.761000
100470205,10047,"2,5",57454.3529567956,2016-03-07 08:28:15.467000
100470303,10047,"3,3",57454.3412474766,2016-03-07 08:11:23.782000
100470105,10047,"1,5",57454.3412474766,2016-03-07 08:11:23.782000
100470105,10047,"1,5",57454.4227287187,2016-03-07 10:08:43.761000
100470002,10047,"0,2",57454.3412474766,2016-03-07 08:11:23.782000
100470108,10047,"1,8",57454.4055480305,2016-03-07 09:43:59.350000
100470104,10047,"1,4",57454.365355602,2016-03-07 08:46:06.724000
100460503,10046,"5,3",57454.3355336711,2016-03-07 08:03:10.109000
100470500,10047,"5,0",57340.6076946608,2015-11-14 14:35:04.819000
100460404,10046,"4,4",57454.4205893292,2016-03-07 10:05:38.918000
100460606,10046,"6,6",57454.4013072159,2016-03-07 09:37:52.943000
100470002,10047,"0,2",57454.3947191574,2016-03-07 09:28:23.735000
100470003,10047,"0,3",57454.4227287187,2016-03-07 10:08:43.761000
100470108,10047,"1,8",57454.365355602,2016-03-07 08:46:06.724000
100470303,10047,"3,3",57454.3632395184,2016-03-07 08:43:03.894000
100470403,10047,"4,3",57454.3947191574,2016-03-07 09:28:23.735000
100470205,10047,"2,5",57454.4227287187,2016-03-07 10:08:43.761000
100470305,10047,"3,5",57454.4227287187,2016-03-07 10:08:43.761000
100470108,10047,"1,8",57454.3529567956,2016-03-07 08:28:15.467000
100460404,10046,"4,4",57454.4184762416,2016-03-07 10:02:36.347000
100460703,10046,"7,3",57454.3852752037,2016-03-07 09:14:47.778000
100470104,10047,"1,4",57454.4055480305,2016-03-07 09:43:59.350000
100460606,10046,"6,6",57454.347264396,2016-03-07 08:20:03.644000
100470002,10047,"0,2",57454.4141179393,2016-03-07 09:56:19.790000
100470003,10047,"0,3",57454.3412474766,2016-03-07 08:11:23.782000
100470003,10047,"0,3",57454.3947191574,2016-03-07 09:28:23.735000
100470003,10047,"0,3",57454.4055480305,2016-03-07 09:43:59.350000
100460502,10046,"5,2",57454.4097911618,2016-03-07 09:50:05.956000
100470305,10047,"3,5",57454.365355602,2016-03-07 08:46:06.724000
100460703,10046,"7,3",57454.3355336711,2016-03-07 08:03:10.109000
100460502,10046,"5,2",57454.3611167325,2016-03-07 08:40:00.486000
100470104,10047,"1,4",57454.3529567956,2016-03-07 08:28:15.467000
100470305,10047,"3,5",57454.403413943,2016-03-07 09:40:54.965000
100470403,10047,"4,3",57454.3383787796,2016-03-07 08:07:15.927000
100470500,10047,"5,0",57454.3947191574,2016-03-07 09:28:23.735000
100470205,10047,"2,5",57454.3412474766,2016-03-07 08:11:23.782000
100470205,10047,"2,5",57454.365355602,2016-03-07 08:46:06.724000
100470205,10047,"2,5",57454.4055480305,2016-03-07 09:43:59.350000
100470403,10047,"4,3",57454.3529567956,2016-03-07 08:28:15.467000
100460703,10046,"7,3",57454.4013072159,2016-03-07 09:37:52.943000
100470500,10047,"5,0",57454.3412474766,2016-03-07 08:11:23.782000
100470500,10047,"5,0",57454.3383787796,2016-03-07 08:07:15.927000
100470002,10047,"0,2",57340.6076946608,2015-11-14 14:35:04.819000
100470303,10047,"3,3",57454.3529567956,2016-03-07 08:28:15.467000
100470104,10047,"1,4",57454.3412474766,2016-03-07 08:11:23.782000
100460502,10046,"5,2",57454.4205893292,2016-03-07 10:05:38.918000
100470305,10047,"3,5",57454.3947191574,2016-03-07 09:28:23.735000
100470105,10047,"1,5",57454.3529567956,2016-03-07 08:28:15.467000
100460606,10046,"6,6",57454.3611167325,2016-03-07 08:40:00.486000
100470108,10047,"1,8",57454.4227287187,2016-03-07 10:08:43.761000
100470105,10047,"1,5",57454.4055480305,2016-03-07 09:43:59.350000
100470205,10047,"2,5",57454.3632395184,2016-03-07 08:43:03.894000
100470303,10047,"3,3",57454.3383787796,2016-03-07 08:07:15.927000
100460502,10046,"5,2",57454.3926137155,2016-03-07 09:25:21.825000
100470104,10047,"1,4",57454.3947191574,2016-03-07 09:28:23.735000
100470002,10047,"0,2",57454.365355602,2016-03-07 08:46:06.724000
100470108,10047,"1,8",57454.3557943986,2016-03-07 08:32:20.636000
100470104,10047,"1,4",57454.4227287187,2016-03-07 10:08:43.761000
100460606,10046,"6,6",57454.3699667286,2016-03-07 08:52:45.125000
100470003,10047,"0,3",57454.365355602,2016-03-07 08:46:06.724000
100470108,10047,"1,8",57454.3742365702,2016-03-07 08:58:54.040000
100470305,10047,"3,5",57454.3632395184,2016-03-07 08:43:03.894000
100470305,10047,"3,5",57454.4055480305,2016-03-07 09:43:59.350000
100470002,10047,"0,2",57454.3968372149,2016-03-07 09:31:26.735000
100460703,10046,"7,3",57454.3611167325,2016-03-07 08:40:00.486000
100470403,10047,"4,3",57454.3412474766,2016-03-07 08:11:23.782000
100460703,10046,"7,3",57454.3926137155,2016-03-07 09:25:21.825000
100470403,10047,"4,3",57454.3632395184,2016-03-07 08:43:03.894000
100470003,10047,"0,3",57454.3968372149,2016-03-07 09:31:26.735000
100470205,10047,"2,5",57454.3947191574,2016-03-07 09:28:23.735000
100470303,10047,"3,3",57454.365355602,2016-03-07 08:46:06.724000
100460502,10046,"5,2",57454.4184762416,2016-03-07 10:02:36.347000
100470500,10047,"5,0",57454.3632395184,2016-03-07 08:43:03.894000
100470500,10047,"5,0",57454.4119975511,2016-03-07 09:53:16.588000
100470303,10047,"3,3",57454.3947191574,2016-03-07 09:28:23.735000
100470303,10047,"3,3",57454.4227287187,2016-03-07 10:08:43.761000
100470305,10047,"3,5",57454.3412474766,2016-03-07 08:11:23.782000
100470305,10047,"3,5",57454.3529567956,2016-03-07 08:28:15.467000
100470505,10047,"5,5",57454.3383787796,2016-03-07 08:07:15.927000
100470505,10047,"5,5",57454.3529567956,2016-03-07 08:28:15.467000
100470505,10047,"5,5",57454.3632395184,2016-03-07 08:43:03.894000
100470505,10047,"5,5",57454.3947191574,2016-03-07 09:28:23.735000
100470602,10047,"6,2",57454.3383787796,2016-03-07 08:07:15.927000
100470505,10047,"5,5",57454.403413943,2016-03-07 09:40:54.965000
100470602,10047,"6,2",57454.3632395184,2016-03-07 08:43:03.894000
100470500,10047,"5,0",57106.4034679825,2015-03-25 09:40:59.634000
100470505,10047,"5,5",57454.4205893292,2016-03-07 10:05:38.918000
100470602,10047,"6,2",57454.3926137155,2016-03-07 09:25:21.825000
100470505,10047,"5,5",57454.4227287187,2016-03-07 10:08:43.761000
100470602,10047,"6,2",57454.3947191574,2016-03-07 09:28:23.735000
100470602,10047,"6,2",57454.4119975511,2016-03-07 09:53:16.588000
100470602,10047,"6,2",57454.4205893292,2016-03-07 10:05:38.918000
100470602,10047,"6,2",57454.4227287187,2016-03-07 10:08:43.761000
100480301,10048,"3,1",57340.6098160166,2015-11-14 14:38:08.104000
100480404,10048,"4,4",57454.4076654469,2016-03-07 09:47:02.295000
100480502,10048,"5,2",57340.6098160166,2015-11-14 14:38:08.104000
100480301,10048,"3,1",57454.3441314571,2016-03-07 08:15:32.958000
100480404,10048,"4,4",57454.4248550148,2016-03-07 10:11:47.473000
100480502,10048,"5,2",57454.3412474766,2016-03-07 08:11:23.782000
100480301,10048,"3,1",57454.3674779646,2016-03-07 08:49:10.096000
100480502,10048,"5,2",57454.3441314571,2016-03-07 08:15:32.958000
100480301,10048,"3,1",57454.3968372149,2016-03-07 09:31:26.735000
100480502,10048,"5,2",57454.365355602,2016-03-07 08:46:06.724000
100480301,10048,"3,1",57454.4141179393,2016-03-07 09:56:19.790000
100480301,10048,"3,1",57454.4162668334,2016-03-07 09:59:25.454000
100480502,10048,"5,2",57454.3968372149,2016-03-07 09:31:26.735000
100480301,10048,"3,1",57454.4248550148,2016-03-07 10:11:47.473000
100480502,10048,"5,2",57454.4141179393,2016-03-07 09:56:19.790000
100480502,10048,"5,2",57454.4248550148,2016-03-07 10:11:47.473000
100480406,10048,"4,6",57454.3557943986,2016-03-07 08:32:20.636000
100480406,10048,"4,6",57454.365355602,2016-03-07 08:46:06.724000
100470706,10047,"7,6",57454.3501138454,2016-03-07 08:24:09.836000
