# skymap_id,tract,patch,mjd,taiobs
100460606,10046,"6,6",57454.4184762416,2016-03-07 10:02:36.347000
100460606,10046,"6,6",57454.3501138454,2016-03-07 08:24:09.836000
100460606,10046,"6,6",57454.4013072159,2016-03-07 09:37:52.943000
100460606,10046,"6,6",57454.347264396,2016-03-07 08:20:03.644000
100460606,10046,"6,6",57454.3611167325,2016-03-07 08:40:00.486000
100460606,10046,"6,6",57454.3699667286,2016-03-07 08:52:45.125000
100470606,10047,"6,6",57454.3529567956,2016-03-07 08:28:15.467000
100470606,10047,"6,6",57454.3632395184,2016-03-07 08:43:03.894000
100470606,10047,"6,6",57454.403413943,2016-03-07 09:40:54.965000
100470606,10047,"6,6",57454.4205893292,2016-03-07 10:05:38.918000
100470606,10047,"6,6",57454.4227287187,2016-03-07 10:08:43.761000
100480606,10048,"6,6",57454.3557943986,2016-03-07 08:32:20.636000
100480606,10048,"6,6",57454.365355602,2016-03-07 08:46:06.724000
100480606,10048,"6,6",57454.3764117383,2016-03-07 09:02:01.974000
100480606,10048,"6,6",57454.4055480305,2016-03-07 09:43:59.350000
100480606,10048,"6,6",57454.4076654469,2016-03-07 09:47:02.295000
100480606,10048,"6,6",57454.4227287187,2016-03-07 10:08:43.761000
100480606,10048,"6,6",57454.4248550148,2016-03-07 10:11:47.473000
100490606,10049,"6,6",57454.3587484676,2016-03-07 08:36:35.868000
100490606,10049,"6,6",57454.3674779646,2016-03-07 08:49:10.096000
100490606,10049,"6,6",57454.3785301577,2016-03-07 09:05:05.006000
100490606,10049,"6,6",57454.4076654469,2016-03-07 09:47:02.295000
100490606,10049,"6,6",57454.4270526585,2016-03-07 10:14:57.350000
100550606,10055,"6,6",57834.32588862,2017-03-22 07:49:16.777000
100560606,10056,"6,6",57834.32798452,2017-03-22 07:52:17.863000
102870606,10287,"6,6",58128.40974909,2018-01-10 09:50:02.321000
102880606,10288,"6,6",57454.3699667286,2016-03-07 08:52:45.125000
102910606,10291,"6,6",57454.3785301577,2016-03-07 09:05:05.006000
102900606,10290,"6,6",57454.3764117383,2016-03-07 09:02:01.974000
104190606,10419,"6,6",57983.32337744,2017-08-18 07:45:39.811000
104190606,10419,"6,6",57983.33662601,2017-08-18 08:04:44.487000
104190606,10419,"6,6",57983.34715238,2017-08-18 08:19:53.966000
104190606,10419,"6,6",58019.21610396,2017-09-23 05:11:11.382000
104200606,10420,"6,6",57983.32617096,2017-08-18 07:49:41.171000
104200606,10420,"6,6",57983.33871817,2017-08-18 08:07:45.250000
104200606,10420,"6,6",57983.34926338,2017-08-18 08:22:56.356000
104200606,10420,"6,6",57983.35135472,2017-08-18 08:25:57.048000
106600606,10660,"6,6",58019.22942655,2017-09-23 05:30:22.454000
106600606,10660,"6,6",58019.21610396,2017-09-23 05:11:11.382000
158150606,15815,"6,6",57930.29687191,2017-06-26 07:07:29.733000
158160606,15816,"6,6",57866.5722497,2017-04-23 13:44:02.374000
158160606,15816,"6,6",57872.52773247,2017-04-29 12:39:56.086000
158160606,15816,"6,6",57872.55921011,2017-04-29 13:25:15.754000
158160606,15816,"6,6",57872.58856479,2017-04-29 14:07:31.998000
158170606,15817,"6,6",57866.57503788,2017-04-23 13:48:03.273000
158170606,15817,"6,6",57872.5298214,2017-04-29 12:42:56.569000
158170606,15817,"6,6",57872.56130778,2017-04-29 13:28:16.992000
158170606,15817,"6,6",57872.56339581,2017-04-29 13:31:17.398000
158170606,15817,"6,6",57872.59065248,2017-04-29 14:10:32.374000
158180606,15818,"6,6",57866.57782885,2017-04-23 13:52:04.412000
158180606,15818,"6,6",57866.58062956,2017-04-23 13:56:06.394000
158180606,15818,"6,6",57872.53191584,2017-04-29 12:45:57.528000
158180606,15818,"6,6",57872.56339581,2017-04-29 13:31:17.398000
158180606,15818,"6,6",57872.56548549,2017-04-29 13:34:17.946000
158180606,15818,"6,6",57872.59274697,2017-04-29 14:13:33.338000
158200606,15820,"6,6",57866.58342234,2017-04-23 14:00:07.690000
158200606,15820,"6,6",57866.58624326,2017-04-23 14:04:11.418000
158200606,15820,"6,6",57872.53609961,2017-04-29 12:51:59.006000
158200606,15820,"6,6",57872.53819381,2017-04-29 12:54:59.945000
158190606,15819,"6,6",57866.58062956,2017-04-23 13:56:06.394000
158200606,15820,"6,6",57872.5697031,2017-04-29 13:40:22.348000
158200606,15820,"6,6",57872.59692105,2017-04-29 14:19:33.979000
158190606,15819,"6,6",57866.58342234,2017-04-23 14:00:07.690000
158200606,15820,"6,6",57872.59902023,2017-04-29 14:22:35.348000
158190606,15819,"6,6",57872.53400823,2017-04-29 12:48:58.311000
158190606,15819,"6,6",57872.53609961,2017-04-29 12:51:59.006000
158190606,15819,"6,6",57872.56548549,2017-04-29 13:34:17.946000
158190606,15819,"6,6",57872.56758281,2017-04-29 13:37:19.155000
158190606,15819,"6,6",57872.5948331,2017-04-29 14:16:33.580000
158190606,15819,"6,6",57872.59692105,2017-04-29 14:19:33.979000
158210606,15821,"6,6",57869.51862875,2017-04-26 12:26:49.524000
158210606,15821,"6,6",57872.53819381,2017-04-29 12:54:59.945000
158210606,15821,"6,6",57872.54028543,2017-04-29 12:58:00.662000
158210606,15821,"6,6",57872.57180056,2017-04-29 13:43:23.568000
158210606,15821,"6,6",57872.59902023,2017-04-29 14:22:35.348000
158210606,15821,"6,6",57872.60111839,2017-04-29 14:25:36.629000
158220606,15822,"6,6",57576.3198521,2016-07-07 07:40:35.221000
158220606,15822,"6,6",57576.35205148,2016-07-07 08:26:57.248000
158230606,15823,"6,6",57545.4180141008,2016-06-06 10:01:56.418000
158230606,15823,"6,6",57576.35415822,2016-07-07 08:29:59.270000
158220606,15822,"6,6",57576.31197917,2016-07-07 07:29:15.001000
158220606,15822,"6,6",57576.33053848,2016-07-07 07:55:58.525000
158230606,15823,"6,6",57545.3987968117,2016-06-06 09:34:16.045000
158230606,15823,"6,6",57576.33264332,2016-07-07 07:59:00.383000
158240606,15824,"6,6",57545.401648575,2016-06-06 09:38:22.437000
158240606,15824,"6,6",57545.4201315693,2016-06-06 10:04:59.368000
158240606,15824,"6,6",57576.33475218,2016-07-07 08:02:02.589000
158240606,15824,"6,6",57576.35627727,2016-07-07 08:33:02.357000
158250606,15825,"6,6",57545.4044934316,2016-06-06 09:42:28.233000
158250606,15825,"6,6",57545.422255409,2016-06-06 10:08:02.867000
158250606,15825,"6,6",57576.33686644,2016-07-07 08:05:05.261000
158250606,15825,"6,6",57576.33898023,2016-07-07 08:08:07.891000
158250606,15825,"6,6",57576.35839759,2016-07-07 08:36:05.552000
158270606,15827,"6,6",57576.30889096,2016-07-07 07:24:48.179000
158260606,15826,"6,6",57576.36051465,2016-07-07 08:39:08.466000
158260606,15826,"6,6",57247.2555603362,2015-08-13 06:08:00.413000
158260606,15826,"6,6",57247.2605253537,2015-08-13 06:15:09.391000
158280606,15828,"6,6",57247.2760868263,2015-08-13 06:37:33.902000
158260606,15826,"6,6",57545.4073352371,2016-06-06 09:46:33.764000
158270606,15827,"6,6",57247.2697307244,2015-08-13 06:28:24.735000
158280606,15828,"6,6",57247.2718453132,2015-08-13 06:31:27.435000
158270606,15827,"6,6",57247.2718453132,2015-08-13 06:31:27.435000
158260606,15826,"6,6",57576.33898023,2016-07-07 08:08:07.891000
158260606,15826,"6,6",57247.2513134158,2015-08-13 06:01:53.479000
158270606,15827,"6,6",57576.3067786,2016-07-07 07:21:45.671000
158260606,15826,"6,6",57247.2647600635,2015-08-13 06:21:15.269000
158270606,15827,"6,6",57247.2739682919,2015-08-13 06:34:30.860000
158260606,15826,"6,6",57545.4243684034,2016-06-06 10:11:05.430000
158280606,15828,"6,6",57576.3067786,2016-07-07 07:21:45.671000
158280606,15828,"6,6",57217.408392848,2015-07-14 09:48:05.142000
158270606,15827,"6,6",57247.2513134158,2015-08-13 06:01:53.479000
158280606,15828,"6,6",57217.4105019066,2015-07-14 09:51:07.365000
158270606,15827,"6,6",57247.2534450679,2015-08-13 06:04:57.654000
158280606,15828,"6,6",57217.4126223479,2015-07-14 09:54:10.571000
158280606,15828,"6,6",57217.4147438314,2015-07-14 09:57:13.867000
158280606,15828,"6,6",57247.2697307244,2015-08-13 06:28:24.735000
158270606,15827,"6,6",57247.2555603362,2015-08-13 06:08:00.413000
158270606,15827,"6,6",57247.2576787225,2015-08-13 06:11:03.442000
158270606,15827,"6,6",57247.2605253537,2015-08-13 06:15:09.391000
158270606,15827,"6,6",57247.2626386406,2015-08-13 06:18:11.979000
158270606,15827,"6,6",57247.2647600635,2015-08-13 06:21:15.269000
158270606,15827,"6,6",57247.2668858627,2015-08-13 06:24:18.939000
158290606,15829,"6,6",57217.3900167244,2015-07-14 09:21:37.445000
158290606,15829,"6,6",57217.3921410539,2015-07-14 09:24:40.987000
158290606,15829,"6,6",57217.3942566537,2015-07-14 09:27:43.775000
158290606,15829,"6,6",57217.3963567889,2015-07-14 09:30:45.227000
158290606,15829,"6,6",57217.4105019066,2015-07-14 09:51:07.365000
158290606,15829,"6,6",57217.4147438314,2015-07-14 09:57:13.867000
158300606,15830,"6,6",57217.3524864251,2015-07-14 08:27:34.827000
158300606,15830,"6,6",57217.3631782802,2015-07-14 08:42:58.603000
158300606,15830,"6,6",57217.3718822105,2015-07-14 08:55:30.623000
158300606,15830,"6,6",57217.3806259423,2015-07-14 09:08:06.081000
158310606,15831,"6,6",57159.5733102965,2015-05-17 13:45:34.010000
158310606,15831,"6,6",57159.5840710448,2015-05-17 14:01:03.738000
158310606,15831,"6,6",57159.5925241299,2015-05-17 14:13:14.085000
158310606,15831,"6,6",57159.6009892174,2015-05-17 14:25:25.468000
158320606,15832,"6,6",57159.5762578165,2015-05-17 13:49:48.675000
158320606,15832,"6,6",57159.5861903131,2015-05-17 14:04:06.843000
158320606,15832,"6,6",57159.5946369208,2015-05-17 14:16:16.630000
158320606,15832,"6,6",57159.6094942014,2015-05-17 14:37:40.299000
158340606,15834,"6,6",57247.3179195682,2015-08-13 07:37:48.251000
158340606,15834,"6,6",57247.3200317281,2015-08-13 07:40:50.741000
158340606,15834,"6,6",57247.3221393391,2015-08-13 07:43:52.839000
158340606,15834,"6,6",57247.3242518646,2015-08-13 07:46:55.361000
158330606,15833,"6,6",57217.3553714133,2015-07-14 08:31:44.090000
158330606,15833,"6,6",57217.3653136138,2015-07-14 08:46:03.096000
158330606,15833,"6,6",57217.3740018317,2015-07-14 08:58:33.758000
158330606,15833,"6,6",57217.3827437675,2015-07-14 09:11:09.061000
158330606,15833,"6,6",57247.3221393391,2015-08-13 07:43:52.839000
159930606,15993,"6,6",57930.31710173,2017-06-26 07:36:37.589000
159940606,15994,"6,6",57869.52148926,2017-04-26 12:30:56.672000
159940606,15994,"6,6",57872.55711702,2017-04-29 13:22:14.911000
159940606,15994,"6,6",57872.5739098,2017-04-29 13:46:25.806000
159940606,15994,"6,6",57872.60326574,2017-04-29 14:28:42.160000
159950606,15995,"6,6",57869.52427799,2017-04-26 12:34:57.618000
159950606,15995,"6,6",57872.54451209,2017-04-29 13:04:05.844000
159950606,15995,"6,6",57872.57601017,2017-04-29 13:49:27.279000
159950606,15995,"6,6",57872.60536787,2017-04-29 14:31:43.784000
159960606,15996,"6,6",57869.52706683,2017-04-26 12:38:58.574000
159960606,15996,"6,6",57872.54660048,2017-04-29 13:07:06.282000
159960606,15996,"6,6",57872.57810116,2017-04-29 13:52:27.940000
159960606,15996,"6,6",57872.58019075,2017-04-29 13:55:28.481000
159960606,15996,"6,6",57872.60746618,2017-04-29 14:34:45.078000
159970606,15997,"6,6",57866.6003607,2017-04-23 14:24:31.164000
159970606,15997,"6,6",57869.52985879,2017-04-26 12:42:59.800000
159970606,15997,"6,6",57872.54869642,2017-04-29 13:10:07.370000
159970606,15997,"6,6",57872.58019075,2017-04-29 13:55:28.481000
159970606,15997,"6,6",57872.58228583,2017-04-29 13:58:29.496000
159970606,15997,"6,6",57872.60956319,2017-04-29 14:37:46.260000
159980606,15998,"6,6",57866.60315191,2017-04-23 14:28:32.325000
159980606,15998,"6,6",57869.53265265,2017-04-26 12:47:01.189000
159980606,15998,"6,6",57869.53544357,2017-04-26 12:51:02.325000
159980606,15998,"6,6",57872.55079699,2017-04-29 13:13:08.860000
159980606,15998,"6,6",57872.55290431,2017-04-29 13:16:10.932000
159980606,15998,"6,6",57872.58437999,2017-04-29 14:01:30.431000
159980606,15998,"6,6",57872.61165923,2017-04-29 14:40:47.358000
159990606,15999,"6,6",57869.53544357,2017-04-26 12:51:02.325000
159990606,15999,"6,6",57869.53823757,2017-04-26 12:55:03.726000
159990606,15999,"6,6",57872.55290431,2017-04-29 13:16:10.932000
159990606,15999,"6,6",57872.55499658,2017-04-29 13:19:11.704000
159990606,15999,"6,6",57872.58646816,2017-04-29 14:04:30.849000
159990606,15999,"6,6",57872.61375867,2017-04-29 14:43:48.749000
159990606,15999,"6,6",57872.61584965,2017-04-29 14:46:49.410000
160000606,16000,"6,6",57872.55499658,2017-04-29 13:19:11.704000
160000606,16000,"6,6",57576.31485269,2016-07-07 07:33:23.272000
160000606,16000,"6,6",57576.32198227,2016-07-07 07:43:39.268000
160000606,16000,"6,6",57576.3413997,2016-07-07 08:11:36.934000
160000606,16000,"6,6",57576.36294705,2016-07-07 08:42:38.625000
160010606,16001,"6,6",57576.34351936,2016-07-07 08:14:40.073000
160010606,16001,"6,6",57576.36505944,2016-07-07 08:45:41.135000
160010606,16001,"6,6",57576.31773296,2016-07-07 07:37:32.128000
160010606,16001,"6,6",57576.32409664,2016-07-07 07:46:41.949000
160020606,16002,"6,6",57545.4101766702,2016-06-06 09:50:39.264000
160020606,16002,"6,6",57545.4265444144,2016-06-06 10:14:13.437000
160020606,16002,"6,6",57576.34564405,2016-07-07 08:17:43.646000
160020606,16002,"6,6",57576.36718269,2016-07-07 08:48:44.584000
160030606,16003,"6,6",57545.413018473,2016-06-06 09:54:44.796000
160030606,16003,"6,6",57576.32620448,2016-07-07 07:49:44.067000
160030606,16003,"6,6",57576.34777175,2016-07-07 08:20:47.479000
160030606,16003,"6,6",57576.34988696,2016-07-07 08:23:50.233000
160030606,16003,"6,6",57576.36930471,2016-07-07 08:51:47.927000
160040606,16004,"6,6",57247.3149936311,2015-08-13 07:33:35.450000
160040606,16004,"6,6",57247.3290628339,2015-08-13 07:53:51.029000
160040606,16004,"6,6",57545.4158613803,2016-06-06 09:58:50.423000
160040606,16004,"6,6",57576.32831352,2016-07-07 07:52:46.288000
160040606,16004,"6,6",57576.34988696,2016-07-07 08:23:50.233000
160040606,16004,"6,6",57576.37141377,2016-07-07 08:54:50.150000
160050606,16005,"6,6",57247.2789328843,2015-08-13 06:41:39.801000
160050606,16005,"6,6",57247.2810482639,2015-08-13 06:44:42.570000
160050606,16005,"6,6",57247.2831692924,2015-08-13 06:47:45.827000
160050606,16005,"6,6",57247.2881432539,2015-08-13 06:54:55.577000
160050606,16005,"6,6",57247.2902701576,2015-08-13 06:57:59.342000
160050606,16005,"6,6",57247.292387912,2015-08-13 07:01:02.316000
160050606,16005,"6,6",57247.3128755116,2015-08-13 07:30:32.444000
160050606,16005,"6,6",57247.3149936311,2015-08-13 07:33:35.450000
160050606,16005,"6,6",57247.3269460513,2015-08-13 07:50:48.139000
160060606,16006,"6,6",57247.2881432539,2015-08-13 06:54:55.577000
160060606,16006,"6,6",57247.2902701576,2015-08-13 06:57:59.342000
160060606,16006,"6,6",57247.2945005721,2015-08-13 07:04:04.849000
160060606,16006,"6,6",57247.2973505585,2015-08-13 07:08:11.088000
160060606,16006,"6,6",57247.2994673927,2015-08-13 07:11:13.983000
160060606,16006,"6,6",57247.3015777976,2015-08-13 07:14:16.322000
160060606,16006,"6,6",57247.3036984829,2015-08-13 07:17:19.549000
160060606,16006,"6,6",57247.2789328843,2015-08-13 06:41:39.801000
160060606,16006,"6,6",57247.2810482639,2015-08-13 06:44:42.570000
160060606,16006,"6,6",57247.2852818994,2015-08-13 06:50:48.356000
160070606,16007,"6,6",57217.3992030197,2015-07-14 09:34:51.141000
160070606,16007,"6,6",57217.4013160258,2015-07-14 09:37:53.705000
160070606,16007,"6,6",57217.4034311571,2015-07-14 09:40:56.452000
160070606,16007,"6,6",57217.4055537898,2015-07-14 09:43:59.847000
160070606,16007,"6,6",57247.2994673927,2015-08-13 07:11:13.983000
160080606,16008,"6,6",57217.3582463288,2015-07-14 08:35:52.483000
160080606,16008,"6,6",57217.3676686636,2015-07-14 08:49:26.573000
160080606,16008,"6,6",57217.3764020158,2015-07-14 09:02:01.134000
160080606,16008,"6,6",57217.3850688236,2015-07-14 09:14:29.946000
160090606,16009,"6,6",57159.6116028754,2015-05-17 14:40:42.488000
160090606,16009,"6,6",57217.3610812183,2015-07-14 08:39:57.417000
160090606,16009,"6,6",57217.3697759695,2015-07-14 08:52:28.644000
160090606,16009,"6,6",57217.3785161735,2015-07-14 09:05:03.797000
160090606,16009,"6,6",57217.3871751251,2015-07-14 09:17:31.931000
160100606,16010,"6,6",57159.5791118615,2015-05-17 13:53:55.265000
160100606,16010,"6,6",57159.5883042444,2015-05-17 14:07:09.487000
160100606,16010,"6,6",57159.5988639151,2015-05-17 14:22:21.842000
160100606,16010,"6,6",57159.6052226676,2015-05-17 14:31:31.238000
160100606,16010,"6,6",57159.6116028754,2015-05-17 14:40:42.488000
160110606,16011,"6,6",57159.5819508354,2015-05-17 13:58:00.552000
160110606,16011,"6,6",57159.5904181539,2015-05-17 14:10:12.128000
160110606,16011,"6,6",57159.5988639151,2015-05-17 14:22:21.842000
160110606,16011,"6,6",57159.6073802458,2015-05-17 14:34:37.653000
160110606,16011,"6,6",57247.3319911957,2015-08-13 07:58:04.039000
160110606,16011,"6,6",57247.3362215734,2015-08-13 08:04:09.544000
160120606,16012,"6,6",57247.3319911957,2015-08-13 07:58:04.039000
160120606,16012,"6,6",57247.3341090791,2015-08-13 08:01:07.024000
160120606,16012,"6,6",57247.338335901,2015-08-13 08:07:12.222000
82860606,8286,"6,6",57309.4969361974,2015-10-14 11:55:35.287000
82850606,8285,"6,6",56986.4350216091,2014-11-25 10:26:25.867000
82850606,8285,"6,6",56986.4806539011,2014-11-25 11:32:08.497000
82850606,8285,"6,6",57309.4680497451,2015-10-14 11:13:59.498000
82850606,8285,"6,6",57309.4878608836,2015-10-14 11:42:31.180000
91000606,9100,"6,6",57454.4431433366,2016-03-07 10:38:07.584000
91000606,9100,"6,6",57454.4459767393,2016-03-07 10:42:12.390000
91000606,9100,"6,6",57454.5183072085,2016-03-07 12:26:21.743000
91000606,9100,"6,6",57454.5484966389,2016-03-07 13:09:50.110000
91020606,9102,"6,6",57482.2877302757,2016-04-04 06:54:19.896000
91010606,9101,"6,6",57454.5506084017,2016-03-07 13:12:52.566000
91020606,9102,"6,6",57482.3111242992,2016-04-04 07:28:01.139000
91010606,9101,"6,6",57482.2848854125,2016-04-04 06:50:14.100000
91010606,9101,"6,6",57482.309004135,2016-04-04 07:24:57.957000
91020606,9102,"6,6",57482.3195825252,2016-04-04 07:40:11.930000
91040606,9104,"6,6",57106.5037107742,2015-03-25 12:05:20.611000
91010606,9101,"6,6",57482.3195825252,2016-04-04 07:40:11.930000
91040606,9104,"6,6",57106.5295021161,2015-03-25 12:42:28.983000
91020606,9102,"6,6",57482.321701447,2016-04-04 07:43:15.005000
91030606,9103,"6,6",57159.335875981,2015-05-17 08:03:39.685000
91030606,9103,"6,6",57159.3295061989,2015-05-17 07:54:29.336000
91050606,9105,"6,6",57106.43922971,2015-03-25 10:32:29.447000
91030606,9103,"6,6",57159.3153242068,2015-05-17 07:34:04.011000
91040606,9104,"6,6",57106.4363582935,2015-03-25 10:28:21.357000
91060606,9106,"6,6",57106.5080474857,2015-03-25 12:11:35.303000
91050606,9105,"6,6",57106.5058908337,2015-03-25 12:08:28.968000
91060606,9106,"6,6",57106.5338711646,2015-03-25 12:48:46.469000
91050606,9105,"6,6",57106.5316527067,2015-03-25 12:45:34.794000
91070606,9107,"6,6",57106.5359958531,2015-03-25 12:51:50.042000
91060606,9106,"6,6",57106.4421389312,2015-03-25 10:36:40.804000
91070606,9107,"6,6",57482.3337011458,2016-04-04 08:00:31.779000
91070606,9107,"6,6",57482.3778858827,2016-04-04 09:04:09.340000
91070606,9107,"6,6",57482.3971391423,2016-04-04 09:31:52.822000
91090606,9109,"6,6",57482.3393890308,2016-04-04 08:08:43.212000
91090606,9109,"6,6",57482.3821407538,2016-04-04 09:10:16.961000
91090606,9109,"6,6",57482.3992447639,2016-04-04 09:34:54.748000
91090606,9109,"6,6",57482.4013551441,2016-04-04 09:37:57.084000
91080606,9108,"6,6",57482.3365433863,2016-04-04 08:04:37.349000
91080606,9108,"6,6",57482.3800004339,2016-04-04 09:07:12.037000
91080606,9108,"6,6",57482.3971391423,2016-04-04 09:31:52.822000
91080606,9108,"6,6",57482.3992447639,2016-04-04 09:34:54.748000
91100606,9110,"6,6",57482.4243358104,2016-04-04 10:11:02.614000
91100606,9110,"6,6",57482.4994908674,2016-04-04 11:59:16.011000
91100606,9110,"6,6",57482.5016031996,2016-04-04 12:02:18.516000
91100606,9110,"6,6",57482.5315401936,2016-04-04 12:45:25.073000
91130606,9113,"6,6",57482.4328755005,2016-04-04 10:23:20.443000
91120606,9112,"6,6",57482.4300315697,2016-04-04 10:19:14.728000
91130606,9113,"6,6",57482.4357051775,2016-04-04 10:27:24.927000
91120606,9112,"6,6",57482.505836843,2016-04-04 12:08:24.303000
91120606,9112,"6,6",57482.5357729672,2016-04-04 12:51:30.784000
91130606,9113,"6,6",57482.50794838,2016-04-04 12:11:26.740000
91130606,9113,"6,6",57482.5378939556,2016-04-04 12:54:34.038000
91110606,9111,"6,6",57482.4271855997,2016-04-04 10:15:08.836000
91110606,9111,"6,6",57482.5037234914,2016-04-04 12:05:21.710000
91110606,9111,"6,6",57482.5336493379,2016-04-04 12:48:27.303000
91240606,9124,"6,6",57454.6190601857,2016-03-07 14:51:26.800000
91240606,9124,"6,6",57545.3299189471,2016-06-06 07:55:04.997000
91240606,9124,"6,6",57545.363390584,2016-06-06 08:43:16.946000
91240606,9124,"6,6",57545.3782906309,2016-06-06 09:04:44.311000
91230606,9123,"6,6",57545.3270845641,2016-06-06 07:51:00.106000
91230606,9123,"6,6",57545.3612850509,2016-06-06 08:40:15.028000
91230606,9123,"6,6",57545.391090428,2016-06-06 09:23:10.213000
91250606,9125,"6,6",57454.5845683995,2016-03-07 14:01:46.710000
91250606,9125,"6,6",57454.6212037229,2016-03-07 14:54:32.002000
91250606,9125,"6,6",57454.6346744518,2016-03-07 15:13:55.873000
91260606,9126,"6,6",57454.5874307738,2016-03-07 14:05:54.019000
91260606,9126,"6,6",57454.6239552223,2016-03-07 14:58:29.731000
91270606,9127,"6,6",57217.2570252214,2015-07-14 06:10:06.979000
91260606,9126,"6,6",57454.6367973923,2016-03-07 15:16:59.295000
91270606,9127,"6,6",57217.2711105151,2015-07-14 06:30:23.949000
91270606,9127,"6,6",57454.5902794972,2016-03-07 14:10:00.149000
91270606,9127,"6,6",57454.6389496024,2016-03-07 15:20:05.246000
91280606,9128,"6,6",57159.3446111814,2015-05-17 08:16:14.406000
91280606,9128,"6,6",57159.4280714551,2015-05-17 10:16:25.374000
91280606,9128,"6,6",57159.4452162553,2015-05-17 10:41:06.684000
91280606,9128,"6,6",57217.2774483706,2015-07-14 06:39:31.539000
91290606,9129,"6,6",57159.3474552273,2015-05-17 08:20:20.132000
91290606,9129,"6,6",57159.4302100465,2015-05-17 10:19:30.148000
91290606,9129,"6,6",57159.4452162553,2015-05-17 10:41:06.684000
91290606,9129,"6,6",57159.447334148,2015-05-17 10:44:09.670000
91300606,9130,"6,6",57159.3503002743,2015-05-17 08:24:25.944000
91300606,9130,"6,6",57159.4323312556,2015-05-17 10:22:33.420000
91300606,9130,"6,6",57159.447334148,2015-05-17 10:44:09.670000
91300606,9130,"6,6",57159.4494523741,2015-05-17 10:47:12.685000
91310606,9131,"6,6",57159.3531466089,2015-05-17 08:28:31.867000
91310606,9131,"6,6",57159.4344409849,2015-05-17 10:25:35.701000
91310606,9131,"6,6",57159.4365466191,2015-05-17 10:28:37.628000
91310606,9131,"6,6",57159.4515695637,2015-05-17 10:50:15.610000
91320606,9132,"6,6",57159.3560135914,2015-05-17 08:32:39.574000
91320606,9132,"6,6",57159.4536804045,2015-05-17 10:53:17.987000
91320606,9132,"6,6",57159.466388647,2015-05-17 11:11:35.979000
91330606,9133,"6,6",57159.4060012982,2015-05-17 09:44:38.512000
91330606,9133,"6,6",57159.4706279626,2015-05-17 11:17:42.256000
91330606,9133,"6,6",57159.4960684641,2015-05-17 11:54:20.315000
91350606,9135,"6,6",57482.5701592946,2016-04-04 13:41:01.763000
91350606,9135,"6,6",57482.5986402715,2016-04-04 14:22:02.519000
91350606,9135,"6,6",57482.6092597353,2016-04-04 14:37:20.041000
91350606,9135,"6,6",57482.611363769,2016-04-04 14:40:21.830000
91350606,9135,"6,6",57482.6219485859,2016-04-04 14:55:36.358000
91340606,9134,"6,6",57159.408845468,2015-05-17 09:48:44.248000
91340606,9134,"6,6",57159.4897012901,2015-05-17 11:45:10.191000
91340606,9134,"6,6",57482.5672967653,2016-04-04 13:36:54.441000
