# ra,dec,g_cmodel_mag,g_cmodel_magsigma,r_cmodel_mag,r_cmodel_magsigma,i_cmodel_mag,i_cmodel_magsigma,g_psfflux_mag,g_psfflux_magsigma,r_psfflux_mag,r_psfflux_magsigma,i_psfflux_mag,i_psfflux_magsigma,object_id,g_psfflux_flag,r_psfflux_flag,i_psfflux_flag,g_cmodel_flag,r_cmodel_flag,i_cmodel_flag,g_pixelflags_edge,r_pixelflags_edge,i_pixelflags_edge,g_pixelflags_bad,r_pixelflags_bad,i_pixelflags_bad,g_pixelflags_interpolatedcenter,r_pixelflags_interpolatedcenter,i_pixelflags_interpolatedcenter,g_pixelflags_saturatedcenter,r_pixelflags_saturatedcenter,i_pixelflags_saturatedcenter,g_pixelflags_crcenter,r_pixelflags_crcenter,i_pixelflags_crcenter
22.217564923301406,-0.8550456395009679,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40642910449833495,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
22.13901723719278,-0.7937377497667416,20.1818428,0.00169894833,19.9143772,0.00205911254,nan,nan,20.168993,0.00166365062,19.9157791,0.00205698004,nan,nan,40642914744817155,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21.983302580339195,-0.9948391442664287,20.4307995,0.00161289447,20.0067101,0.00194737094,19.7358818,0.00277288561,20.5800457,0.00166049669,20.2179661,0.00203976221,19.8916702,0.00283064391,40643047888802006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.742117574451353,-0.20067500134699934,21.1938858,0.00260258443,20.6902637,0.00175866834,20.041544,0.00313312607,21.1966171,0.00256629055,20.6931438,0.00175181392,20.0219078,0.00310533238,40643339946580593,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.742117574451353,-0.20067500134699934,21.1938858,0.00260258443,20.6902637,0.00175866834,20.041544,0.00313312607,21.1966171,0.00256629055,20.6931438,0.00175181392,20.0219078,0.00310533238,40643339946580593,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.742117574451353,-0.20067500134699934,21.1938858,0.00260258443,20.6902637,0.00175866834,20.041544,0.00313312607,21.1966171,0.00256629055,20.6931438,0.00175181392,20.0219078,0.00310533238,40643339946580593,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.56103945994264,-1.0471659082936227,20.0022736,0.00168565323,19.5328388,0.00121171225,19.3397541,0.00165301072,19.9771767,0.0016558466,19.5413551,0.00120755041,19.3391171,0.00163978152,40643455910691730,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.56103945994264,-1.0471659082936227,20.0022736,0.00168565323,19.5328388,0.00121171225,19.3397541,0.00165301072,19.9771767,0.0016558466,19.5413551,0.00120755041,19.3391171,0.00163978152,40643455910691730,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.872234739959904,-1.1021247823295264,19.8702393,0.00175863528,19.7319183,0.00168430875,19.4862995,0.00992090907,19.8685722,0.00175110018,19.7277107,0.00168316741,19.4886417,0.00987584423,40659948585108902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28.872234739959904,-1.1021247823295264,19.8702393,0.00175863528,19.7319183,0.00168430875,19.4862995,0.00992090907,19.8685722,0.00175110018,19.7277107,0.00168316741,19.4886417,0.00987584423,40659948585108902,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
